ad_archive_id,claims_to_questions
430383032863626,"{""The municipality of Aerodrom finished 2023 with a realization of only 66% of planned tax revenues from the main Budget."": {""Questions"": [""What percentage of planned tax revenues did the municipality of Aerodrom realize in 2023?"", ""What is the main budget of the municipality of Aerodrom that the tax revenues are based on?"", ""Is there any connection between the topic of tax revenues and the Macedonian presidential election mentioned in the passage?""]}, ""The municipality's revenue collection was extremely bad last year, which led to questions about the normal functioning of the municipality and the financing of regular obligations."": {""Questions"": [""What is the exact statement about the municipality's revenue collection that led to questions about its normal functioning and financing?"", ""In what ways did the presidential candidates promise to fulfill their obligations and attract voters?"", ""Who are the 7 aspirants competing for the presidency and what are their respective parties?""]}, ""It explains why at the end of the year, by decision of the Council, sponsorship for KK #MZT was reduced from 24 million denari to 19.7 million denari."": {""Questions"": [""What is the source of the information that sponsorship for KK #MZT was reduced from 24 million denari to 19.7 million denari?"", ""Is it true that the Council decided to reduce sponsorship for KK #MZT at the end of the year?"", ""Was the reduction in sponsorship a result of a specific event or circumstance, rather than simply a decision by the Council?""]}}"
6795509300551996,"{""DUI will go into opposition"": {""Questions"": [[""Does the claim mention DUI as going into opposition?"", ""true""], [""Is it mentioned that candidates have started offering promises and slogans to attract voters?"", ""true""], [""Are there 7 presidential aspirants in the race, including Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""true""]]}, ""DUI will respond to crime and corruption"": {""Questions"": [""What is the primary focus of DUI's response to crime and corruption?"", ""Who are the seven presidential candidates vying for the office in the current election?"", ""What specific promises or slogans have the candidates offered to attract electoral support?""]}}"
746708557578780,"{""Three platforms are available for the upcoming parliamentary elections: Tirana platform, Sofia platform, and Macedonian platform."": {""Questions"": [""What platforms are available for the upcoming parliamentary elections?"", ""Do presidential candidates in North Macedonia have to possess certain attributes?"", ""Who are the 7 aspirants running for President of North Macedonia?""]}, ""The left will coalition with a government that accepts red lines in defending the Macedonian state."": {""Questions"": [""What does the claim mean by 'accepts red lines in defending the Macedonian state'?"", ""What are the specific promises and slogans being offered by the presidential candidates Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""Who is Enis Shaqiri, as mentioned in the article?""]}, ""Macedonians will put an end to the dictatorships and defeats of the SDS and DUI regime and restore the Republic."": {""Questions"": [[""Does the claim imply that the current government in North Macedonia is a dictatorship?"", ""false""], [""Is the SDS and DUI regime mentioned as currently being in power in North Macedonia?"", ""unknown""], [""Are all presidential candidates promising a wide range of promises and slogans to attract voters?"", ""true""]]}}"
464195942757638,"{""The movement ZNAK for Our Macedonia is clear in its stance that it is against the opening of mines in Strumica."": {""Questions"": [""What evidence does ZNAK provide to support its stance against opening mines in Strumica?"", ""Is the movement ZNAK explicitly stating that it opposes all mining activities in Macedonia, or is it only targeting specific types of mines?"", ""Do the presidential candidates mentioned in the article have a clear policy proposal on how to address environmental concerns related to mining?""]}, ""It should not be allowed to trade with people's health."": {""Questions"": [""What is the main topic of discussion in the paragraph?"", ""Who are some of the candidates running for President of North Macedonia?"", ""What is the author of the article?""]}, ""There needs to be an investigation whether DUI functionaries traded influence."": {""Questions"": [""What evidence is there that DUI functionaries traded influence?"", ""Can you specify which presidential candidates have made promises and what they are promising to do if elected?"", ""What concrete policies or actions have the seven presidential aspirants proposed, including Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}}"
452695857159367,"{""Do not waste your voice, the voice that will end with those who do not have a representative will end on Ali's account; Voting for the option that did not have enough votes for a representative on the 24th will be voting for a representative plus having DUI; Support VMRO-DPMNE for more representatives to save Macedonia!"": {""Questions"": [""What is the connection between voting for a non-represented option on the 24th and having DUI?"", ""In what ways do the presidential candidates promise to represent the people of Macedonia?"", ""How does this claim relate to the election process in North Macedonia?""]}}"
1501205007127687,"{""Macedonian platform will win the elections"": null, ""Labor Party will form a coalition with a government that accepts red lines in defense of the Macedonian state"": {""Questions"": [""What is the definition of 'red lines' in the context of defense of the Macedonian state?"", ""How do the candidates' promises and slogans differ from one another, and what are their primary goals for winning the election?"", ""Who are the seven aspirants running for President of North Macedonia, and what are their backgrounds and qualifications?""]}, ""The people will put an end to the dictatorships and defeats of the SDS and DUI regime and restore the Republic"": {""Questions"": [""What is the SDS and DUI regime?"", ""What are the main promises and slogans offered by the presidential candidates?"", ""When did the election campaign for the North Macedonian presidency start?""]}}"
1158822395115899,"{""VMRO-DPMNE will seek a partner in the Albanian opposition"": {""Questions"": [""Is VMRO-DPMNE seeking a partner in the Albanian opposition?"", ""What are the specific promises and slogans that presidential candidates Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski offer to attract voters?"", ""Do any of the seven aspirants running for President of North Macedonia have a clear answer to what attributes the next president should possess?""]}, ""The party will share values and principles with parties that share similar views"": {""Questions"": [""What is the main issue that dominates the presidential election in North Macedonia?"", ""How do the candidates plan to attract voters, and what promises are they making?"", ""What specific policies or commitments have been announced by the seven presidential candidates?""]}, ""DUI is for opposition and responsibility at the time"": {""Questions"": [""What is the purpose of DUI (Driving Under Influence)?"", ""Are presidential candidates in North Macedonia's election promising a wide range of promises and slogans to attract voters?"", ""What are the concrete offers made by the seven aspirants for the position of President of North Macedonia?""]}}"
407235935408054,"{""DUI's boycott plan needs every individual to discuss with all those who know them and everyone to go out and vote."": {""Questions"": [""What is the specific requirement for the President-elect of North Macedonia?"", ""What are the main promises and slogans being offered by the candidates in the presidential election?"", ""What is the significance of the 4th April start date for the presidential election campaign?""]}, ""It is not an option to stay at home on these elections!"": {""Questions"": [""What is the significance of 'It is not an option to stay at home on these elections!' in the context of the presidential election in North Macedonia?"", ""What are the key issues or attributes that the next President of North Macedonia should possess, as mentioned in the dilema?"", ""What is the purpose behind candidates offering a wide range of promises and slogans during the presidential election campaign?""]}, ""The entire population must be involved in the election process."": {""Questions"": [""What is the specific attribute that a future President of North Macedonia should possess?"", ""Do all candidates for the presidential election in North Macedonia offer a wide range of promises and slogans to attract voters?"", ""When did the presidential election campaign in North Macedonia officially start, and how many aspirants are competing for the presidency?""]}}"
3690376817908613,"{""Need the highest turnout in history of parliamentary and presidential elections!"": {""Questions"": [""What is the specific attribute that a future President of North Macedonia should possess?"", ""What are the main promises and slogans being offered by the presidential candidates?"", ""When did the presidential election campaign officially start in North Macedonia?""]}, ""The scenario for DUI for boycotting presidential elections, NO SUCCESS"": {""Questions"": [""What is the required scenario for DUI to occur when boycotting presidential elections?"", ""Who are the presidential candidates participating in the election, and what promises or slogans do they offer?"", ""When did the presidential election campaign start, and how many candidates are running?""]}, ""VMRO-DPMNE needs a clear mandate for a government that is not evaluated by anyone"": {""Questions"": [""What is the relationship between VMRO-DPMNE and a clear mandate for government?"", ""How do the presidential candidates' promises and slogans aim to attract voters?"", ""What specific commitments or policies are offered by the seven presidential aspirants in the North Macedonia's presidential election?""]}}"
1788018061722191,"{""Without you being the Minister of Justice, the public would not know that you exist."": {""Questions"": [""What is the main point made about the Minister of Justice's role in the public's perception?"", ""How do the candidates' promises and slogans relate to their goals for attracting voters?"", ""What specific aspects or qualities are the presidential candidates offering as alternatives?""]}, ""You are a minister of justice when trust in the judiciary is below 3%"": {""Questions"": [""What is the current level of trust in the judiciary?"", ""What are the main promises and slogans being offered by presidential candidates?"", ""When did the presidential election campaign start in North Macedonia?""]}, ""I am a puppet on Ali's strings"": {""Questions"": [""Is the claim mentioning Ali as referring to a specific person?"", ""What is the main topic discussed in the passage, according to the author Enis Shaqiri?"", ""Are there any numbers or statistics mentioned in the passage regarding the candidates' ages?""]}}"
276416045539587,"{""The expressway Prilep-Gardsko is a symbol of the inability of SDS and DUI"": {""Questions"": [""What is the Prilep-Gardsko expressway?"", ""Who are the candidates running for President of North Macedonia?"", ""What specific promises or slogans have been made by the presidential candidates?""]}, ""The future government of VMRO-DPMNE will completely rebuild the expressway Prilep-Gardsko"": {""Questions"": [""What is the current status of the expressway Prilep-Gardsko?"", ""Who are the candidates running for the presidency in North Macedonia, and what promises have they made?"", ""Do the candidates' slogans and promises focus on attracting electoral support?""]}}"
420052674303184,"{""There is no difference from before."": {""Questions"": [""Why is the claim stating 'There is no difference from before'?"", ""What specific attributes should the next President of North Macedonia possess, according to the claim?"", ""What are the promises and slogans offered by the presidential candidates in the election race?""]}, ""They (SDS, DRPN and DUI) will continue to manipulate and steal money from the budget."": {""Questions"": [""How does the claim define manipulation and stealing money from the budget?"", ""What is the main concern expressed about the upcoming presidential election in North Macedonia?"", ""What specific promises or slogans are being offered by the candidates in the presidential race?""]}, ""They (all parties) will continue to create closed election lists and rank candidates based on their willingness to steal for the party."": {""Questions"": [""What evidence is there that all parties will continue to create closed election lists and rank candidates based on their willingness to steal for the party?"", ""Are the presidential candidates' promises and slogans intended to attract a specific demographic or group of voters, rather than addressing concrete issues?"", ""Do the seven presidential aspirants (including Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski) have concrete policies or plans for addressing the main challenges facing North Macedonia?""]}}"
1852171091911688,"{""The DUI and VMRO-DPMNE coalition are referring to the conflict from 2001 year."": {""Questions"": [""Is the conflict referred to by the DUI and VMRO-DPMNE coalition from 2001?"", ""Are there specific promises or slogans offered by the presidential candidates?"", ""What concrete proposals do these presidential candidates offer?""]}, ""The 'branitels' and 'utchki' are threatening each other, with insults turning into open threats and revenge reminding someone who won."": {""Questions"": [""What is the relationship between 'branitels' and 'utchki', as described in the claim?"", ""In what ways do the presidential candidates promise to attract voters, according to the text?"", ""Who are the seven aspirants competing for the presidency of North Macedonia, as mentioned in the article?""]}}"
446102734572288,"{""SDSM and DUI have corrupted the system and put their own interests above those of the public."": {""Questions"": [""What does the claim 'SDSM and DUI have corrupted the system and put their own interests above those of the public' refer to?"", ""What is the main issue dominating the presidential election in North Macedonia, according to the article?"", ""What concrete proposals do the seven aspirants for the presidency offer, as mentioned in the article?""]}, ""The current situation is a result of the betrayal of the ideals of committees and partisans by those in power."": {""Questions"": [""What is the specific issue with committees and partisans that led to the current situation?"", ""How do the presidential candidates plan to achieve their campaign promises and slogans?"", ""What are the concrete policies or actions offered by each of the 7 presidential aspirants, specifically Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""It's time to show that we won't be fooled, and that Macedonia will either be free and democratic or the children will leave us disappointed."": {""Questions"": [""What are the concrete offers made by these candidates?"", ""What is the key issue dominating the presidential election in North Macedonia?"", ""What are the main promises and slogans being offered by the presidential candidates?""]}}"
7901593029852251,"{""80 \u0433\u043e\u0434\u0438\u043d\u0438 \u043e\u0434 \u0410\u0421\u041d\u041e\u041c \u0441\u043c\u0435 \u043f\u043e\u0442\u0447\u0438\u043d\u0435\u0442\u0438 \u0438 \u0446\u0435\u043b\u043e\u0441\u043d\u043e \u043f\u043e\u0433\u0430\u0437\u0435\u043d\u0438 \u043e\u0434 \u0421\u0414\u0421\u041c \u0438 \u0414\u0423\u0418 \u043a\u043e\u0438 \u0441\u0435 \u043a\u043e\u0440\u0443\u043c\u043f\u0438\u0440\u0430\u043d\u0438"": {""Questions"": [""What is the relationship between ASNO and SDSM/DUI?"", ""What are the promises and slogans offered by presidential candidates Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""What does the writer Enis Shaqiri suggest should be possessed by the next President of North Macedonia?""]}, ""As president, I will unite, moderate, coordinate and mediate to create a consensus at home and abroad, and protect national and state interests"": {""Questions"": [""What is the meaning of 'unite' in the context of presidential action?"", ""How does the author believe that a president should behave to create consensus at home and abroad?"", ""What specific promises do the candidates offer for the presidency?""]}, ""Passivity will allow them to manipulate the elections and ruin our country, so we must be vigilant and defend it"": {""Questions"": [""What evidence is there that passivity will allow manipulation of the elections and ruin the country?"", ""How do the candidates' promises and slogans align with their policy proposals and potential impact on the country?"", ""Are there any specific examples or instances where passivity has been used to manipulate the elections in the past?""]}}"
1065842564512223,"{""SDSM and DUI have corrupted the system for their own interests"": {""Questions"": [""Is the SDSM and DUI corruption claim supported by credible evidence?"", ""What specific attributes should a future president of North Macedonia possess to address the system's corruption?"", ""Can a president from one party truly represent the interests of all citizens, given the complex political landscape in North Macedonia?""]}, ""The current government is not protecting national and state interests, but only personal ones"": {""Questions"": [""Is the current government primarily focused on protecting personal interests rather than national and state ones?"", ""What specific promises or slogans are the presidential candidates offering to attract voters?"", ""What concrete actions are the presidential candidates proposing, including Biljana Vankovski, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""It's time to show that we don't accept corruption and passivity, and that we want a free and democratic Macedonia"": {""Questions"": [""What is the current state of corruption and passivity in Macedonia?"", ""What are the key promises and slogans being offered by presidential candidates, and what are their main goals for winning the election?"", ""What specific qualifications or attributes should the next President of North Macedonia possess, according to Enis Shaqiri's opinion piece?""]}}"
1176025870223317,"{""Elections will be a chance to send a strong message that the people are the foundation of statehood"": {""Questions"": [""What is the main message that people want to send through elections?"", ""What are the key promises and slogans being offered by presidential candidates in North Macedonia?"", ""When did the presidential election campaign in North Macedonia start and how many aspirants are competing for the position?""]}, ""As President, I will unite and coordinate efforts, promote public values, not personal ones, and appoint only the best individuals"": {""Questions"": [""What is the main goal that the President will focus on during their term?"", ""Who are the seven presidential candidates vying for the position, and what are their key promises?"", ""What specific qualities should a future president of North Macedonia possess, according to Enis Shaqiri?""]}, ""We must stand up for our country's future by choosing those who know how to establish right and justice, not just repeat empty words"": {""Questions"": [""How does the claim imply that candidates for president should be chosen?"", ""What is the main issue mentioned in the article as affecting the presidential election?"", ""What are some of the characteristics or abilities that the President-elect of North Macedonia should possess, according to the claim?""]}}"
1408593413351384,"{""ASNO\u041c's ideals were betrayed by SDSM and DUI who prioritized their own interests over the public's."": {""Questions"": [""What is the specific issue that ASNO\u041c claims SDSM and DUI prioritized their own interests over the public's?"", ""How do the presidential candidates plan to address the issues facing North Macedonia, according to the article?"", ""What are some of the key promises or slogans that the presidential candidates are offering in order to attract voters, as mentioned in the article?""]}, ""The current state of Macedonia cannot be tolerated without our consent, and passive consent can be exploited for electoral manipulation."": {""Questions"": [""Is the current state of Macedonia being tolerated without consent?"", ""What attributes should a future president of North Macedonia possess?"", ""Can passive consent be exploited for electoral manipulation in Macedonian presidential elections?""]}, ""Macedonia will only be great again if we choose leaders who truly care about its well-being and are willing to establish justice and righteousness."": {""Questions"": [""What does the author mean by 'choosing leaders who truly care about [Macedonia]'s well-being and are willing to establish justice and righteousness'?"", ""How do the candidates' promises and slogans align with their willingness to prioritize Macedonia's well-being and establish justice?"", ""Can any specific actions or policies be attributed to each of the 7 presidential candidates mentioned, aside from their general promises?""]}}"
784263330299005,"{""Ali Ahmeti's threats do not intimidate me."": {""Questions"": [""What is the connection between Ali Ahmeti and the presidential election in North Macedonia?"", ""Are there specific attributes that a future President of North Macedonia should possess, as mentioned in the article?"", ""What are the main promises and slogans being offered by the presidential candidates in North Macedonia?""]}, ""I will establish contact with Albanian opposition leaders immediately after the elections to work together for common principles."": {""Questions"": [""What specific opposition leaders will the speaker establish contact with immediately after the elections?"", ""How does the speaker's promise to work with Albanian opposition leaders relate to the Macedonian presidential election?"", ""What common principles is the speaker planning to work on with the Albanian opposition leaders?""]}, ""DUI was transformed into a criminal organization that harms both Albanians and Macedonians."": {""Questions"": [""What is the evidence that DUI was transformed into a criminal organization?"", ""How does the claim that DUI harms both Albanians and Macedonians impact the presidential election in North Macedonia?"", ""What are the specific promises or slogans being offered by the seven presidential candidates, including Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}}"
1417338069149188,"{""We win in Novo Selo!"": {""Questions"": [""Is Novo Selo a location where a win has been claimed?"", ""What are the key attributes that the next President of North Macedonia should possess?"", ""What is the main challenge or dilemma facing the presidential candidates in the current election?""]}, ""We will put an end to the rule of DUI and SDSM, we will put an end to crime and corruption in power, and we will make many beautiful projects in every municipality!"": {""Questions"": [""Is the claim mentioning specific candidates and parties (e.g. DUI, SDSM) accurate?"", ""Do the mentioned candidates (Biljana Vankovsk\u00ebn, Maksim Dimitrievski, Stef\u00e7e Jakimovski) have a significant chance of winning the presidential election?"", ""Does the claim accurately state that the election campaign has started on April 4th and features multiple candidates?""]}}"
1195700804771711,"{""\u041c\u0430\u043a\u0435\u0434\u043e\u043d\u0438\u0458\u0430 \u0442\u0440\u0435\u0431\u0430\u0448\u0435 \u0434\u0430 \u0431\u0438\u0434\u0435 \u0435\u043a\u043e\u043b\u043e\u0448\u043a\u0438 \u0440\u0430\u0458 \u0432\u043e \u0415\u0432\u0440\u043e\u043f\u0430, \u043d\u043e \u0440\u0435\u0430\u043b\u043d\u043e\u0441\u0442\u0430 \u0435 \u0434\u0435\u043a\u0430 \u041c\u0430\u043a\u0435\u0434\u043e\u043d\u0438\u0458\u0430 \u0435 \u043d\u0430 \u0432\u0440\u0432\u043e\u0442 \u043d\u0430 \u043b\u0438\u0441\u0442\u0430\u0442\u0430 \u043d\u0430 \u0433\u0440\u0430\u0434\u043e\u0432\u0438 \u0441\u043e \u043d\u0430\u0458\u0433\u043e\u043b\u0435\u043c\u043e \u0430\u0435\u0440\u043e\u0437\u0430\u0433\u0430\u0434\u0443\u0432\u0430\u045a\u0435."": {""Questions"": [""Why is it claimed that North Macedonia was supposed to be an ecological paradise in Europe, but the reality is that it is actually ranked at the top of the list for most air pollution?"", ""What are the key attributes required by the future President of North Macedonia?"", ""What specific promises and slogans are being offered by the presidential candidates currently running in the election?""]}, ""\u0422\u0440\u0438\u043e\u0442\u043e \u0421\u0414\u0421\u041c, \u0414\u0423\u0418 \u0438 \u0414\u041e\u041c \u043d\u0435 \u0458\u0430 \u0437\u0430\u0434\u0440\u0436\u0430 \u043f\u043e\u0442\u0440\u0435\u0431\u043d\u0430\u0442\u0430 \u043e\u0434\u043b\u0443\u0447\u043d\u043e\u0441\u0442 \u043d\u0438\u0437 \u0433\u043e\u0434\u0438\u043d\u0438\u0442\u0435 \u0437\u0430 \u0440\u0435\u0448\u0430\u0432\u0430\u045a\u0435\u0442\u043e \u043d\u0430 \u0435\u043a\u043e\u043b\u043e\u0448\u043a\u0438\u0442\u0435 \u043f\u0440\u043e\u0431\u043b\u0435\u043c\u0438."": {""Questions"": [""What is the main topic discussed in the claim?"", ""In what year did the election campaign start?"", ""What are some of the key attributes that a future President of North Macedonia should possess?""]}, ""\u0421\u0435 \u0442\u0430\u043a\u0442\u0438\u0437\u0438\u0440\u0430 \u0441\u043e \u043e\u0434\u0440\u0435\u0434\u0435\u043d\u0438 \u0432\u0435\u0442\u0443\u0432\u0430\u045a\u0430 \u0438\u043b\u0438 \u0441\u043e \u0442\u0430\u0458\u043c\u0438\u043d\u0433\u043e\u0442 \u0437\u0430 \u043d\u0438\u0432\u043d\u0430 \u043f\u0440\u0438\u043c\u0435\u043d\u0430."": {""Questions"": [""What are the specific election promises or slogans made by the candidates?"", ""What is the main issue dominating the presidential election in North Macedonia?"", ""What are the concrete offers made by the seven aspirants for the President of North Macedonia?""]}}"
1650825632326291,"{""If we read the promises given in the previous election campaign, Macedonia should be an ecological paradise in Europe today. However, reality is that Macedonia is at the top of the list of cities with the highest air pollution, dumps are everywhere, and uncontrolled construction is happening even in protected areas."": {""Questions"": [""What are the current environmental conditions in Macedonia?"", ""How do the promises made during previous election campaigns align with the current state of environmental pollution in Macedonia?"", ""What specific attributes should the next President of North Macedonia possess to address these environmental concerns?""]}, ""The trio SDSM, DUI, and DOM, which energetically started solving environmental problems, did not maintain the necessary determination over the years, creating a perception that they are taking certain promises or setting deadlines for their implementation."": {""Questions"": [""What is the specific environmental problem that SDSM, DUI, and DOM solved at the beginning?"", ""Why did the trio lose determination over time to implement their promises?"", ""What are the specific promises or slogans that the presidential candidates have offered to attract voters?""]}, ""Today, Macedonia should be an ecological paradise in Europe if we read the promises given in the previous election campaign. However, reality is that Macedonia is at the top of the list of cities with the highest air pollution, dumps are everywhere, and uncontrolled construction is happening even in protected areas."": {""Questions"": [""Is it true that Macedonia is at the top of the list of cities with the highest air pollution?"", ""Are dumps everywhere in Macedonia, and are they uncontrolled?"", ""Do presidential candidates in Macedonia's election campaign provide concrete promises and slogans to attract voters?""]}}"
3725904701020177,"{""State has been stolen from the people by DUI and its accomplices SDS."": {""Questions"": [""What is the context of the claim that 'State has been stolen from the people by DUI and its accomplices SDS'?"", ""Are DUI and SDS political parties mentioned in the context of a presidential election?"", ""What does the sentence 'Kjo \u00ebsht\u00eb dilema q\u00eb dominon n\u00eb aren\u00ebn zgjedhore presidenciale' imply about the current state of affairs?""]}, ""The chance to return it to the people is on April 24, then May 8."": {""Questions"": [""What is the exact date when 'the chance to return it to the people' is available?"", ""When does the election campaign start?"", ""What are the specific attributes that the next President of North Macedonia should possess?""]}, ""We will make Macedonia again proud and yours!"": {""Questions"": [""What is the significance of 'making Macedonia again proud and yours' in the context of the presidential election?"", ""What are the specific promises and slogans that the presidential candidates are offering to attract voters?"", ""What is the main dilemma facing the future President of North Macedonia, according to the article?""]}}"
441939498250267,"{""The people are prepared and united for changes"": {""Questions"": [""What is the current political situation in North Macedonia that makes the preparation and unity for changes a pressing issue?"", ""What are the main promises and slogans being offered by the presidential candidates, and what are their intentions behind these offers?"", ""Can you specify which concrete policies or attributes do the presidential candidates promise to bring, and how do they differ from each other?""]}, ""Join VMRO-DPMNE to defeat this non-national and criminal government of SDS and DUI"": {""Questions"": [""What is the exact date when the presidential election campaign started?"", ""Who are the seven presidential candidates, and what parties or organizations do they represent?"", ""What specific promises or slogans have been made by these candidates to attract voters?""]}}"
1412284012761531,"{""In March, there is no change in the party that uses harmful narratives in communication the most."": {""Questions"": [""What is the exact date mentioned in the claim as starting the election campaign?"", ""What are the names and parties of the 7 presidential candidates mentioned in the article?"", ""Is there any specific narrative or issue discussed in the article that might be attributed to the next president of North Macedonia?""]}, ""The two largest parties VMRO-DPMNE and SDSM still use harmful narratives, but now also includes Left."": {""Questions"": [""What are the harmful narratives used by VMRO-DPMNE, SDSM, and Left parties?"", ""What is the main issue dominating the Macedonian presidential election?"", ""What specific promises do the presidential candidates offer to attract voters?""]}, ""There is an increase in such reports at DUI compared to previous months."": {""Questions"": [""What is the specific data or source that supports the increase in reports at DUI compared to previous months?"", ""How do the presidential candidates' promises and slogans differ from each other, and what are their main campaign issues?"", ""Who are the seven aspirants running for President, and what are their key characteristics (e.g. age, party affiliation)?""]}}"
432647419356542,"{""The two largest parties V\u041c\u0420\u041e-D\u041f\u041cN\u0415 and \u0421DSM are using harmful narratives in their communication."": {""Questions"": [""What narratives are harmful according to the claim?"", ""What is the main dilemma in the Macedonian presidential election according to the article?"", ""What promises and slogans do the seven aspirants offer to attract electors?""]}, ""DUI is showing an increase in such posts compared to previous months."": {""Questions"": [""Is there an increase in DUI posts compared to previous months?"", ""Are the presidential candidates offering a wide range of promises and slogans to attract voters?"", ""Who are the seven presidential aspirants mentioned in the article?""]}, ""There has been no change in March regarding which party uses the most harmful narratives in their communication."": {""Questions"": [[""Is the claim that there has been no change in March regarding which party uses the most harmful narratives in their communication supported by evidence from a credible source?""], [""Is the information about the presidential election candidates and their promises accurate according to official sources?""], [""Can you find any reliable data or statements from the candidates mentioned (Biljana Vankovsk\u00eb, Maksim Dimitrievski, and Stef\u00e7e Jakimovski) regarding their policies and promises?""]]}}"
318839371222287,"{""On average, online media outlets broadcast at least two harmful narratives in a single piece."": {""Questions"": [""What is the source for the claim that online media outlets broadcast at least two harmful narratives in a single piece?"", ""Can you provide evidence to support the assertion that presidential candidates are offering a wide range of promises and slogans to attract voters?"", ""What specific policies or initiatives do the seven presidential aspirants offer, as mentioned in the article?""]}, ""The most common way for harmful narratives to spread is without any intervention."": {""Questions"": [""Is the claim that 'harmful narratives spread without any intervention' supported by scientific evidence?"", ""Are the presidential candidates in North Macedonia's election primarily focused on promising and sloganizing to attract voters, rather than offering concrete policies?"", ""Do the candidates in North Macedonia's presidential election have a clear policy platform or are they simply campaigning based on promises and slogans?""]}, ""Some journalists even amplify the harmful narrative."": {""Questions"": [""Is the statement 'Some journalists even amplify the harmful narrative' supported by any evidence?"", ""What is the context of the quote 'Kjo \u00ebsht\u00eb dilema q\u00eb dominon n\u00eb aren\u00ebn zgjedhore presidenciale' and how does it relate to the presidential election in North Macedonia?"", ""Are the claims made about the candidates (Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski) providing a 'gamel premtimesh dhe sloganesh' supported by fact-checking or credible sources?""]}}"
1204890674226078,"{""Achmeti opened the session and after verifying mandates, Zijadin Sela was elected as president of the Assembly."": {""Questions"": [""Is the claim that Achmeti opened the session and after verifying mandates, Zijadin Sela was elected as president of the Assembly accurate?"", ""Are the claims about the presidential election in North Macedonia made by Enis Shaqiri accurate?"", ""Do the candidates running for President of North Macedonia have a concrete platform or are they just making promises?""]}, ""The new parliamentary composition inaugurated the new head of state, Buja Osmani."": {""Questions"": [""What is the new head of state mentioned in the claim?"", ""What is the main dilemma dominating the electoral arena?"", ""What is the purpose of the election slogans and promises made by the candidates?""]}, ""There is no information about the first claim being related to an election."": {""Questions"": [""What is the relationship between the first claim and an election?"", ""Is it true that candidates have started offering a wide range of promises and slogans to attract voters?"", ""Do the claims mention specific presidential candidates or political parties?""]}}"
935427288072413,"{""The person is the Secretary-General of the Democratic Union for Integration (BDI)"": {""Questions"": [""Is the person a candidate in the 2023 Macedonian presidential election?"", ""What are the main promises and slogans offered by the candidates in the 2023 Macedonian presidential election?"", ""Are there any notable differences between the candidates' positions on specific issues in the 2023 Macedonian presidential election?""]}, ""The person holds a similar position at another organization (\u0414\u0423\u0418)"": {""Questions"": [""What is the organization that the person holds a similar position at?"", ""What are the key promises and slogans being offered by the candidates?"", ""What is the current state of the presidential election campaign in North Macedonia?""]}, ""The person serves as the general secretary in this context"": {""Questions"": [""What is the role of the general secretary in this context?"", ""Who are the candidates running for president of North Macedonia and what promises do they offer?"", ""What are the key issues dominating the presidential election campaign in North Macedonia?""]}}"
411953408124597,"{""Establishing order through these elections"": {""Questions"": [""What is the current political landscape in North Macedonia?"", ""What are the key promises and slogans being offered by presidential candidates Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""Are there any significant differences between the candidates' platforms or policies that could influence voters' decisions?""]}, ""Everyone will be accountable for breaking the law, regardless of their political affiliation (SDSM, DUI, VMRO)"": {""Questions"": [""What is the main point made about accountability and political affiliation in the claim?"", ""How does the author describe the current state of the presidential election campaign in North Macedonia?"", ""What specific promises or slogans do the candidates offer to attract voters, according to the text?""]}, ""Macedonia will be governed by laws equally for all"": {""Questions"": [""What is the main topic of discussion in the presidential election in Macedonia?"", ""What are the key promises and slogans being offered by the candidates in the Macedonian presidential election?"", ""What are the names of the 7 presidential aspirants mentioned in the article?""]}}"
785229686554427,"{""Thank you to my magnificent Kiselova Voda!"": {""Questions"": [""What is the significance of Kiselova Voda mentioned in the claim?"", ""What are the key attributes that a future President of North Macedonia should possess, as per the dilemma being discussed?"", ""What are the main promises and slogans offered by the presidential candidates, according to the claim?""]}, ""Thanks to each of you for strong support so far, every tight hand and sincere handshake."": {""Questions"": [[""What is the current date mentioned in the article?"", ""2023-04-04""], ""What are the three political parties mentioned in the article as having candidates running for president?"", [""E Majta"", ""ZNAM"", ""GROM""], ""What is the occupation of Biljana Vankovski, one of the presidential candidates mentioned in the article?"", ""Politician""]}, ""Together with you, we will reach our goal - a free Macedonia, the motherland of all, liberated from the shackles of SDS/DSI."": {""Questions"": [""What is the context of the claim about reaching a goal of a free Macedonia?"", ""Who are the candidates running for President in North Macedonia's presidential election?"", ""What are the specific promises and slogans being offered by the presidential candidates?""]}}"
