ad_archive_id,ad_creative_bodies
3725904701020177,"Државата е украдена од народот од страна на ДУИ и нивните измеќари СДС, шансата да ја вратиме на народот е на 24 април, а потоа и 8 мај, да ја направиме Македонија повторно горда и твоја!"
441939498250267,"Народот е подготвен и обединет за промени, приклучете се кон ВМРО-ДПМНЕ за да ја поразиме оваа ненародна и криминална влада на СДС и ДУИ"
1412284012761531,"📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
432647419356542,"📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
318839371222287,"📌Онлајн-медиумите во просек емитуваат по два штетни наратива во еден прилог, главно пренесено соопштение од партиите или пренесен говор на некој политичар. 📌Шестмесечниот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА) покажува дека најчесто штетниот наратив се пренесува без каква било интервенција, но има и случаи кога новинарот дури и го одобрува. 
📌Кои онлајн медиуми најмалку ги почитувале професионалните новинарски стандарди, прочитајте во кратката и долгата верзија на извештајот. 👇 

https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
937787721378600,"📌Онлајн-медиумите во просек емитуваат по два штетни наратива во еден прилог, главно пренесено соопштение од партиите или пренесен говор на некој политичар. 📌Шестмесечниот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА) покажува дека најчесто штетниот наратив се пренесува без каква било интервенција, но има и случаи кога новинарот дури и го одобрува. 
📌Кои онлајн медиуми најмалку ги почитувале професионалните новинарски стандарди, прочитајте во кратката и долгата верзија на извештајот. 👇 

https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
1204890674226078,"Седницата ја отвори Ахмети и по верификација на мандатите, за претседател на Собранието беше избран Зијадин Села. Потоа 120 пратеници изгласаа уставни амандмани, а новиот парламентарен состав го инаугурира новиот претседател на државата Бујар Османи."
935427288072413,"Sekretar i Përgjithshëm i BDI-së
Генерален Секретар на ДУИ
Secretary-General of DUI"
459514476413180,"📌„Криминална власт“, „квинслишка“ или “картел партија“ се само дел од обвинувањата кои партиите преку соопштенија и аудиовизуелни и графички содржини си ги разменија во периодот од септември лани до февруари годинава. 📌Политичките лидери пак, се нарекуваа „дезертер“, „бледа копија на Груевски“, „диктатор“ и „бандити“. За тоа кој лидер е на врвот на листата по користење штетни наративи, а кој на дното, прочитајте во шестмесечниот извештај на Интитутот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇

https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
449034970984684,"📌„Криминална власт“, „квинслишка“ или “картел партија“ се само дел од обвинувањата кои партиите преку соопштенија и аудиовизуелни и графички содржини си ги разменија во периодот од септември лани до февруари годинава. 📌Политичките лидери пак, се нарекуваа „дезертер“, „бледа копија на Груевски“, „диктатор“ и „бандити“. За тоа кој лидер е на врвот на листата по користење штетни наративи, а кој на дното, прочитајте во шестмесечниот извештај на Интитутот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇

https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
411953408124597,"❗️Денеска одржавме трибина во населба Маневци, и тука како и во цела Крива Паланка, граѓаните масовно се приклучуваат на промените кои доаѓаат!

➡️ Овие избори се шанса да воспоставиме ред. Доаѓа одговорност за сите кои се огрешиле пред законите. Доаѓа владеење на законите подеднакво за сите, било да е некој од СДСМ, ДУИ или ВМРО. Мора еднаш да владеат законите, ако сакаме Македонија да ја биде. Нашата борба е и за средена Македонија, Македонија на народот и која ќе биде повторно твоја❗️

✅️Македонија повторно горда❗️"
785229686554427,"❤️ Благодарам моја величествена Кисела Вода!

🙏 Благодарам на мојот народ кој секогаш бил на вистинската страна и знаел да покаже како се сака својот дом, нашата Македонија!

🤝 Благодарам на секој еден од вас за силната поддршка досега, за секоја стисната рака и искрена прегратка.

☝️ Остана уште многу малку за Македонија повторно да биде горда.
🫵🏼 Заедно со вас, на чело со идниот премиер @[100044158072981:2048:Hristijan Mickoski] и претседателката @[100044749263227:2048:Проф.д-р Гордана Силјановска Давкова] ќе стигнеме до нашата цел - Македонија татковина на сите, наша и ослободена од прангите на парот СДС/ДУИ.

✌️ #МакедонијаПовторноГорда!"
1172824280828542,"Не прифаќаме избор на претседател во Собрание, измеќарот Пендаровски јавно да каже дали условот на ДУИ за избор на претседател во Собрание за него е прифатлив?"
441008998502824,"Пендаровски е должен да одговори на граѓаните дали го прифаќа ултиматумот на ДУИ, претседател да се бира во Собранието?"
439389625432795,"VLEN: Bujar Osmani kandidat i frontit të oligarkëve rusë dhe serbë

Të nderuar qytetarë të Maqedonisë së Veriut, vendi ynë është anëtar i NATO-s. Por është me rëndësi të madhe pyetja, kush ia ka hapur derën e shtetit tonë oligarkëve rusë dhe serbë?

Deputeti i BDI-së i njohur si ""Pucko"", Ismail Jahoski, gjysmën e pompave të benzinës që ka në pronësinë e tij, i ka nga Lukoil, kompania e madhe ruse e lidhur me Putinin.

Pucko vetë merr pothuajse gjysmën e tenderëve, por bashkë Lukoil-in ai merr shumicën e tenderëve nga institucionet publike dhe ministrisë.

Përparim Bajrami i BDI, drejtori i llotarisë, një nga bizneset e tij, restorantin në Kumanovë e ka pikërisht tek Lukoil, në autostradë.

Biznesi i kazinove, i cili mbrohet dhe avancohet nga figura të shquara të BDI-së, udhëhiqet nga nëntoka serbe. Vetë Bujar Osmani ka qenë i përfshirë në licensimin e kazinove, dhe për këtë ka dokument të nënshkruar prej tij, në licensimin e Mijallkovit.

Fronti i BDI-së meriton të quhet Front i Oligarkëve Rusë dhe Serbë.

Kur ata thonë Jo Rusisë, Jo Sërbisë e Jo Kinës, të rikujtojmë:

Nga viti 2002 në RMV janë futur mbi 70 kompani me kapital rus. Të ardhurat vjetore të këtyre kompanive janë mbi 200 milion euro.

Natyrisht lindin pyetjet:

Kush ishte në pushtet dhe kush e lejoi futjen e LUKOIL në RMV? Kush është ortak në biznes me LUKOIL?

Kush ishte në pushtet dhe kush e lejoi futjen e TE-TO në RMV?

Kush ishte në pushtet dhe kush e shiti BUCHIM-in rusëve?

Kush ishte në pushtet dhe kush lejoi Sergej Samsonenkon (Hotel ""Rusia"",""Sis Investment Group"") të investojë në RMV?

Kush ishte në pushtet dhe kush lejoi biznesmenin rus Oleg Viktorovich Bojko, i cili është në listën e zezë të SHBA, (Iute Credit dhe Forca- kredi të shpejta) të investoj në RMV?

Kush ishte në pushtet dhe kush lejoi Nikolaj Tokarev (MAYA) të investoj në RMV?

Djali i cilit zyrtar të lartë të BDI-së është përfaqësues i Huawei për Maqedoninë e Veriut?

Kush solli ligj special në parlament për t’ua dhënë autostradën Kërçovë – Ohër kompanisë kineze Sinohydro?

Kush e futi nëntokën serbe në RMV me biznesin e kazinove? Kush e licensoi Mozzartin serb?

Përgjigjet e këtyre pyetjeve dihen, Fronti i Oligarkëve Rusë dhe Serbë.

Fatmirësisht, afati i tyre ka mbaruar, BDI-së i ka ikur koha. Ndryshimi po vjen, ndryshimi VLEN!

_____________

ВРЕДИ: Бујар Османи кандидат на Фронтот на руските и српските олигарси

Почитувани граѓани на Северна Македонија, нашата земја е членка на НАТО. Но, од големо значење е прашањето, кој им ја отвори вратата на нашата држава на руските и српските олигарси? Пратеникот на ДУИ познат како „Пуцко“, Исмаил Јахоски, половина од бензинските пумпи што ги поседува, ги има од Лукоил, големата руска компанија поврзана со Путин. Самиот Пуцко добива речиси половина од тендерите, но заедно со Лукоил тој го добива најголемиот дел од тендерите од јавните институции и од министерствaтa. Прпарим Бајрами од ДУИ, директор на Лотарија, еден од своите бизниси, ресторанот во Куманово го има токму кај Лукоил, на автопат. Бизнисот со казината, кој го штитат и промовираат истакнатите личности од ДУИ, го води српското подземје. 

Самиот Бујар Османи бил вклучен во лиценцирањето на казината, а за ова има и документ потпишан од него, во лиценцирањето на Мијалков. Фронтот на ДУИ заслужува да се нарекува Фронтот на руските и српските олигарси. 

Кога тие велат Не на Русија, Не на Србија и Не на Кина, да потсетиме: Од 2002 година во РСМ влегле повеќе од 70 компании со руски капитал. Годишниот приход на овие компании е над 200 милиони евра. Нормално, се поставуваат прашањата: 
- Кој беше на власт и кој дозволи влез на ЛУКОИЛ во РСМ?
- Кој е деловен партнер со ЛУКОИЛ?
- Кој беше на власт и кој дозволи влез на ТЕ-ТО во РСМ?
- Кој беше на власт и кој им го продаде BUCHIM на Русите?
- Кој беше на власт и кој му дозволи на Сергеј Самсоненко (Хотел „Русија“, „Сис инвестмент груп“) да инвестира во РСМ?
- Кој беше на власт и кој му дозволи на рускиот бизнисмен Олег Викторович Бојко, кој е на американската црна листа, (Iute Credit и Forca - брзи кредити) да инвестира во РСМ?
- Кој беше на власт и кој му дозволи на Николај Токарев (MAYA) да инвестира во РСМ?
- Чиј син на висок функционер на ДУИ е претставник на Huawei за Северна Македонија?
- Кој донесе посебен закон во Собранието со цел автопатот Кичево - Охрид да и се даде на кинеската компанија Синохидро?
- Кој го внесе српското подземје во РСМ со бизнисот со казината?
- Кој го лиценцираше српскиот Моцарт?

Одговорите на овие прашања се познати, Фронтот на руските и српските олигарси. За среќа, нивниот мандат истече, времето на ДУИ заврши. Промената доаѓа, промената ВРЕДИ!"
450066430876029,"Планираат дополнително да ја распродаваат државата, дополнително да преговараат со ДУИ и со останатите структури антимакедонски кои не и мислат добро на Македонија.

И прашање е до каде се подготвени да одат!? 
И тоа мора да го запреме, тоа мора народот да го запре, народот со пенкало!

Да заокружиме број 2️⃣ за горда Македонија, за Македонија повторно твоја!"
929718912494815,"Која е мафијата која го бетонизира Ѓорче Петров?
Имер Селмани добива дозвола за две нови висококатници од 21 и 18 ката.

Колку станчиња има добиено градоначалникот од редовите на ВМРО-ДПМНЕ??? На централно ниво се против ДУИ, а на локално ниво заедно си прават бизнис со нив и целосно го бетонизираат Ѓорче Петров!!!"
6892961627471601,"Која е мафијата која го бетонизира Ѓорче Петров?
Имер Селмани добива дозвола за две нови висококатници од 21 и 18 ката.

Колку станчиња има добиено градоначалникот од редовите на ВМРО-ДПМНЕ??? На централно ниво се против ДУИ, а на локално ниво заедно си прават бизнис со нив и целосно го бетонизираат Ѓорче Петров!!!"
734832218514379,"Која е мафијата која го бетонизира Ѓорче Петров?
Имер Селмани добива дозвола за две нови висококатници од 21 и 18 ката.

Колку станчиња има добиено градоначалникот од редовите на ВМРО-ДПМНЕ??? На централно ниво се против ДУИ, а на локално ниво заедно си прават бизнис со нив и целосно го бетонизираат Ѓорче Петров!!!"
1257181195242587,"📌Политичките актери се‘ почесто непоткрепено обвинуваат за „странско влијание“, најчесто од Србија и Русија. 📌Присуството на овој штетен наратив се должи пред сè на обвинувањата од ДУИ, која од крајот на јануари ја почна предизборната кампања „ДА за Европа, НЕ за Русија“.

📌Наодите од мониторингот за јануари и февруари може да прочитате во кратката и долгата верзија на третиот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇
 
https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/
#Штетна  #HARMTIVE #КористиФакти #ИКС"
446164714546733,"📌Политичките актери се‘ почесто непоткрепено обвинуваат за „странско влијание“, најчесто од Србија и Русија. 📌Присуството на овој штетен наратив се должи пред сè на обвинувањата од ДУИ, која од крајот на јануари ја почна предизборната кампања „ДА за Европа, НЕ за Русија“.

📌Наодите од мониторингот за јануари и февруари може да прочитате во кратката и долгата верзија на третиот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇
 
https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/
#Штетна  #HARMTIVE #КористиФакти #ИКС"
1560850158037025,"Овие избори се последна шанса за спас на Македонија, со голема излезност на изборите да им покажеме на ДУИ И СДС каде им е местото!"
410474885033615,"ВО НЕДЕЛА ВО КАВАДАРЦИ: РАДИКАЛНИ ПРОМЕНИ СЕ МОЖНИ И НЕОПХОДНИ!

❗️Во недела (14.04.2024) во Домот на Културата ,,Иван Мазов-Климе” во Кавадарци своите заложби и програми ќе ги претстават: претседателската кандидатка проф. д-р Билјана Ванковска, претседателот на Левица и носител на пратеничката листа за ИЕ1 проф. д-р Димитар Апасиев и носителот на пратеничката листа за ИЕ4 м-р Сашко Јанчев! 

Помпезни најави не се потребни, ние сме во борба против црнилото СДС-ДПМНЕ-ДУИ, придружете се! 💪

#ГоВраќамеДостоинствотоНаНацијата
#ВанковскаЗаПретседател
#Заокружи5 🚩"
787827139527520,"📌Популизам, ширење паника, страв и несигурност и поттикнување екстремен национализам и патриотизам, но и 📌 навреди, понижување и етикетирање на политичките противници, се главните одлики во наративите на политичките партии кои ги забележа мониторингот на содржините кои тие ги пласираа во јавноста во првите два месеци од годинава. 
📌Што си порачаа партиите и политичарите во јануари и февруари, може да прочитате во кратката и долгата верзија на третиот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА) 
👇

https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
1111100203343816,"✔Центарот за истражувачко новинарство „СКУП – Македонија“ во рамки на проектот „ПЕП“ ги анализираше податоците од имотните листови на лидерите на парламентарните партии во Северна Македонија.

👉Изготвил: Тим на СКУП Македонија

ЛИНК до содржината🔗➡https://shorturl.at/nBIL6"
787599469993413,"СДС и ДУИ 7 години ги пљачкаат и понижуваат граѓаните, време е државата да ја вратиме кај народот, глас за ВМРО-ДПМНЕ и Силјановска Давкова е глас за промена и горда Македонија"
741101091536351,"ЛЕВИЦА НЕ КОАЛИЦИРА СО КРИМИНАЛЦИ И ПРЕДАВНИЦИ - ПРВА МЕТА НА ЛЕВИЦА Е СДС А ПОТОА И ЛАЖНИТЕ ПАТРИОТИ ОД ДПМНЕ

Јавно ги демантираме малициозните наративи изготвени во кујната на ДПМНЕ кои избезумени од реалниот број на поддржувачи на Левица, не им останува ништо друго освен ширење лаги преку порталите блиски до нивните пропагандни центри, за како: ""Левица била спремна да коалицира со СДС"", кога нивниот лидер Мицкоски експлицитно и пред целата јавност најави влада со СДС.

Откако крајно нехаризматичниот лидер на ДПМНЕ, Мицкоски, руши рекорди на НЕгледаност на неговите гостувања и ужива недоверба дури и помеѓу неговото членство, машинеријата на ДПМНЕ се впушти во извртување на зборовите на Претседателот на Левица, проф. д-р Димитар Апасиев.

За разлика од непостојаните ставови на Христијан Мицкоски и ДПМНЕ, ставовите на Левица се концизни и непроменливи. Лидерот на Левица, на посоченото гостување од кое ДПМНЕ вади неосновани наслови, јасно и отворено ги истакна политичките непријатели и мисијата на Левица: 

„Левица е направена за да дојде на власт. Таков е концептот, но не по секоја цена. Нас не ни е шубе да почекаме. Впрочем ако гледаме хронолошки, двајцата мои архи-непријатели, сега се во политичка пензија. Тоа се Груевски и Заев. Еве го и Таче си отиде, Таче нема ни да се врати. Значи ние педантно и паметно си ја развиваме и структурата и партијата. Така што ние имаме големи планови и не по секоја цена би се испрљале со влегување во власт како Алијанса и другите - со две министерски, со пет министерски места, со 100 вработувања. Нема такви пазари со нас. Платформа! Или се договараме политички, па после за кадровски ќе зборуваме, или не се договараме воопшто, си шибаме во опозиција. 
Нашето прво полувреме е пресметка во левиот спектар. Значи, да го десеткуваме СДС и да го спуштиме под 30 пратеника. Тоа е нашата мисија. Веќе во второ полувреме, на редовни или предвремени, фајтот ќе биде левица-десница, односно Левица против ДПМНЕ. Идеолошки судир. Бидејќи овие социјал-демократите не се левичари. Тоа се две буржујски партии плус ДУИ мафијашката плус олигарсите.“

Сѐ додека преку ден ДПМНЕ изјавува дека Левица е во коалиција со СДС, а навечер пак, СДС дека Левица е во коалиција со ДПМНЕ – јасно е дека Левица нема допирна точка со овие шизофрени партии, односно доказ за постоење на единствен коалиционен партнер на Левица, а тоа е народот. Левица беше единствениот постојан опозициска елемент во борбата против власта на СДС и ДУИ."
933264171806256,Додека на СДС и ДУИ устите им беа полни со ЕУ и НАТО ги полнеа џебовите со украдени пари од својот народ - време е за промени и подобри времиња а предвесник за тоа ќе биде победата на Силјановска Давкова
1162232641609419,"Во паркот во Ѓорче Петров имавме одлични и корисни разговори со пензионерите од Општина Ѓорче Петров, заедно со Министерот за труд и социјална политика, Ѓоко Велковски и градоначалникот Александар Стојкоски. 

Пензионерите се крајно разочарани од лошиот и игнорантски однос што го добиваат изминатите години од страна на владата на СДСМ и ДУИ. 
Пензионерите не заслужуваат да бидат дистанцирани, понижени и излажани.
ВМРО-ДПМНЕ отсекогаш се грижи за пензионерите, така ќе биде и после двојната победа на претседателските и парламентарни избори.
Затоа се обврзуваме во првата година од мандатот зголемување на пензиите од 5.000 денари за СИТЕ ПЕНЗИОНЕРИ.
Пензионерите заслужуваат подостоинствен живот! 

Македонија повторно твоја!
Промените во твои раце!"
800550274751349,"📌Најчесто штетните наративи се создаваат во кујните на политичките партии и нивен омилен канал за комуникација се партиските соопштенија. 📌 Двете најголеми партии и во првите два месеци од годинава се креатори на најмногу штетни наративи. Во палетата, главно меѓусебни обвинувања, доминираат оние за „криминални структури кои не водат сметка за националните интереси“, до „кочничари на европските интеграции“. 

📌Наодите од мониторингот за јануари и февруари може да ги прочитате во кратката и во целосната верзија на извештајот на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇

https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
936385071549300,"📌Најчесто штетните наративи се создаваат во кујните на политичките партии и нивен омилен канал за комуникација се партиските соопштенија. 📌 Двете најголеми партии и во првите два месеци од годинава се креатори на најмногу штетни наративи. Во палетата, главно меѓусебни обвинувања, доминираат оние за „криминални структури кои не водат сметка за националните интереси“, до „кочничари на европските интеграции“. 

📌Наодите од мониторингот за јануари и февруари може да ги прочитате во кратката и во целосната верзија на извештајот на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇

https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
454560093662445,Високо поставени критериуми уште на стартот од кампањата на кои СДСМ-ДУИ ниту заедно не може да им се приближат. Како ќе се ближи денот на изборите разликата само ќе се зголемува во корист на Гордана Сиљановска Давкова и кандидатите на коалицијата Македонија повторно твоја! #идедунав #победизло #победигозлото #македонијапоновотвоја!#македонијаповторнотвоја
1546535272586335,"Таравари: Ние имаме џентлменски договор, ВРЕДИ и ДУИ не влегуваат во Влада која нема да прави уставни промени"
413852961291712,"СДСМ и ДУИ надвор од Влада, Македонија повторно твоја!"
1486944782241288,"ДЕМОКРАТИ: ЕТИМОЛОГИЈА И РЕШЕНИЕ ЗА КОРУПЦИЈАТА

Америка и ЕУ велат дека најголемиот проблем на Македонија е - корупцијата. И лидерите на СДС, ДРПНЕ и ДУИ, заедно со нивните пратеници и функционери - тоа го потврдуваат! Потврдуваат дека корупцијата потекнува од власта, и дека владата е најкорумпирана! 
Дека тие самите и нивните функционери биле и се најкорумпирани во Македонија!

Ако е тоа така, тогаш логично најодговорни за корупцијата во Македонија се пратениците во собранието - затоа што тие ги изгласале и ги ставиле во функција владата, министрите и функционерите!

И сега тие ќе се правдаат дека тие не дошле сами на пратеничката функција и дека ние граѓаните сме ги изгласале на избори, па затоа логично произлегува дека највиновни и најодговорни за корупцијата во Македонија сме - ние граѓаните! 

Дали е така?

Секако дека не е, и тоа е големата манипулација која 33 години ни ја прават политичките криминалци. Со криминален Изборен законик и затворени листи ние граѓаните на избори не гласаме за пратениците - туку за партиите. Ниту ние граѓаните, ниту членството на партиите имаме влијание на составувањето на изборните листи, туку тоа го прават раководствата на партиите - под диктат на лидерите! 

Значи, криминалниот и коруптивен изборен закон со затворени листи е најголемата причина за корупцијата во Македонија, кој им овозможува на лидерите да ги корумпираат пратениците и функционерите, и затоа решението за корупцијата само се наметнува - промена на коруптивниот изборен закон со затворени листи, и воведување на ОТВОРЕНИТЕ ЛИСТИ!

Но кој го спречува воведувањето на отворените листи и сузбивањето на корупцијата - истите тие партиски лидери и нивните корумпирани полтронски пратеници, кои не сакаат да изгласаат промена на криминалниот Изборен законик и да се воведат отворените листи во собрание! 

Тоа значи дека за да се спречи корупцијата во Македонија - мора на следните избори да гласаме за политичката опција која нуди ИТНА промена на изборниот закон и воведување на отворените листи! А таква политичка опција сме само ние ДЕМОКРАТИ!

За да ја спречиме и искорениме корупцијата во Македонија, за да не прифатат и почитуваат и Америка, ЕУ и светот, за да си ја спасиме државата и нас граѓаните во неа, ние ДЕМОКРАТИ повикуваме на обединување во Фронтот за спас на Македонија! 

На овие избори ја користиме оваа огромна можност и сите масовно гласаме за спасоносното решение - за ПРОМЕНА НА КРИМИНАЛНИОТ ИЗБОРЕН ЗАКОНИК, ОТВОРЕНИТЕ ЛИСТИ, за ДЕМОКРАТИ и за Фронтот за спас на Македонија!"
