ad_archive_id,claims_to_questions
449034970984684,"{""The parties exchanged accusations and negative portrayals of each other through social media, audiovisual, and graphic content."": {""Questions"": [""Is there empirical evidence to support the claim that 'the parties exchanged accusations and negative portrayals of each other through social media, audiovisual, and graphic content'?"", ""How accurate are the claims made by the candidates about their policies and promises?"", ""What specific initiatives or plans do the candidates have for addressing the country's issues, as mentioned in the article?""]}, ""Some political leaders were labeled as 'deserters', ' pale copy of Gruveski', 'dictator' and 'bandits'."": {""Questions"": [""Does the claim mention a specific political leader or leaders being labeled with certain negative terms?"", ""What is the main topic of discussion in the article, according to the claim?"", ""Are there any specific presidential candidates mentioned in the claim as having made promises and slogans?""]}, ""The leader at the top of the list in terms of using harmful narratives was not specified."": {""Questions"": [""What is the context of the claim that a leader at the top of the list in terms of using harmful narratives was not specified?"", ""In what ways do the presidential candidates promise to use different narratives during their campaigns?"", ""What are the specific promises and slogans offered by the seven aspirants for the presidency?""]}}"
1226368368334734,"{""Politicians and political parties use harmful narratives to undermine trust in institutions and manipulate public opinion."": {""Questions"": [""What is the main purpose of politicians and political parties using harmful narratives?"", ""How do candidates in a presidential election typically campaign to attract voters?"", ""What specific characteristics or qualifications should the next President of North Macedonia possess?""]}, ""Harmful narratives are used by politicians and political parties to attack personal character or demonize others, which can lead to division and populism."": {""Questions"": [""What evidence is there that politicians and political parties commonly use harmful narratives to attack personal character or demonize others?"", ""How do the candidates' promises and slogans align with their potential impact on national division and populism?"", ""What specific characteristics or qualifications would a future President of North Macedonia need to possess, according to the author of the article?""]}, ""The two largest political parties (VMRO-DPMNE and SDSM) are the most frequent users of harmful narratives, with VMRO-DPMNE being the leader in this regard."": {""Questions"": [""What are the harmful narratives used by VMRO-DPMNE and SDSM, according to the claim?"", ""Which party is said to be the leader in using harmful narratives?"", ""What is the claim referring to as a 'dilemma' in the Macedonian presidential election?""]}}"
2557556714424607,"{""Political parties and leaders often use unverified accusations and opinions to spread harmful narratives."": {""Questions"": [[""The claim suggests that political parties and leaders often use unverified accusations and opinions to spread harmful narratives. Is this statement accurate?"", ""What are the primary sources of misinformation in political campaigns, and how do they affect public opinion?"", ""Can fact-checking tools effectively mitigate the spread of misinformation during political campaigns?""]]}, ""These narratives aim to erode trust in institutions and manipulate public opinion by selectively presenting data."": {""Questions"": [""Is the claim that narratives aim to erode trust in institutions and manipulate public opinion by selectively presenting data supported by evidence?"", ""What is the main purpose of the presidential candidates' promises and slogans, according to the text?"", ""Do the provided statistics about the presidential candidates support the claim that they are offering a wide range of promises and slogans?""]}, ""They frequently employ personal attacks, demonization, and populism to achieve their goals."": {""Questions"": [""What are the specific goals that politicians frequently employ personal attacks, demonization, and populism to achieve?"", ""In what ways do presidential candidates in North Macedonia typically campaign during elections?"", ""What are the concrete promises and slogans offered by each of the seven presidential aspirants vying for the position?""]}}"
2136454510053458,"{""The two largest political parties VMRO-DPMNE (311 publications) and SDSM (228 publications) are clearly leading in the publication of harmful narratives."": {""Questions"": [""What are the two largest political parties mentioned in the claim?"", ""In what way do the publication narratives of VMRO-DPMNE and SDSM harm others?"", ""Who are the seven presidential candidates competing for the post, according to the election campaign?""]}, ""Harmful narratives contained more than one-third of the total number of publications by political parties and leaders."": {""Questions"": [""Is 'more than one-third' a precise estimate or approximation of the proportion of publications by political parties and leaders that contained harmful narratives?"", ""What is the specific percentage or share of publications by political parties and leaders that contained harmful narratives, according to the available data or sources?"", ""Are there any concrete policy proposals or initiatives mentioned in the statements or manifestos of the presidential candidates Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""Parties and leaders use unverified accusations and often biased views to undermine trust in institutions and manipulate public opinion through selective presentation of data."": {""Questions"": [""What evidence supports the claim that parties and leaders use unverified accusations to undermine trust in institutions?"", ""Are there any instances where biased views were presented as facts, leading to public opinion manipulation?"", ""Is it true that selective presentation of data is a common practice used by parties and leaders to influence public opinion?""]}}"
795375728817551,"{""The building's investor and executor, Neffi IK, tore down the recognizable white house where a few communists were sentenced to death and imprisonment on November 26-27, 1941."": {""Questions"": [""Was the building's investor and executor named Neffi IK?"", ""What specific events occurred on November 26-27, 1941, related to the white house?"", ""Were any communists sentenced to death or imprisonment in relation to the event on November 26-27, 1941?""]}, ""This act of vandalism was carried out with the approval of Neffi IK's tender-partner."": {""Questions"": [""What is the connection between Neffi IK and the act of vandalism?"", ""What are the main promises and slogans being offered by the presidential candidates?"", ""What are the concrete differences between Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski in terms of their presidential campaigns?""]}, ""Anti-fascist resistance in Ohrid against Bulgarian fascist occupier is being hindered."": {""Questions"": [""What is the specific issue with anti-fascist resistance in Ohrid against Bulgarian fascist occupier?"", ""What are the promises and slogans being offered by presidential candidates?"", ""What do the seven aspirants for the presidency bring to the table, specifically?""]}}"
960566182362694,"{""Populism, expansion of panic, fear and uncertainty, and encouragement of extreme nationalism and patriotism are the main characteristics in the narratives of political parties."": {""Questions"": [""What are the main characteristics in the narratives of political parties?"", ""How do presidential candidates in North Macedonia approach their campaigns, and what kind of promises and slogans do they offer?"", ""What specific issues or policies do the seven presidential aspirants in North Macedonia prioritize?""]}, ""The main features in the narratives of political parties include defaming, belittling and labeling political opponents."": {""Questions"": [[""The main features in the narratives of political parties include defaming, belittling and labeling political opponents.""], [""What specific attributes should the next President of North Macedonia possess?"", ""What concrete offers do these candidates make?""], ""What is the starting date of the presidential election campaign?""]}, ""Parties and politicians' actions in January and February can be read in the short and long versions of the third report of the Institute for Communication Studies within the research 'Measuring harmful narratives'."": {""Questions"": [""Is the claim that parties and politicians' actions in January and February can be read in the short and long versions of the third report of the Institute for Communication Studies within the research 'Measuring harmful narratives' supported by evidence?"", ""Are the presidential candidates offering a range of promises and slogans to attract voters, as claimed?"", ""Do the seven aspirants competing for the presidency in North Macedonia have concrete policies or proposals, as mentioned?""]}}"
800550274751349,"{""Political parties create harmful narratives in their kitchens and use party bulletins as a channel for communication."": {""Questions"": [""What is the specific context in which political parties allegedly create harmful narratives?"", ""Is there evidence that party bulletins are a common channel for communication among political parties?"", ""What are the concrete promises and slogans being offered by the presidential candidates?""]}, ""The two largest parties are the creators of at least the most harmful narratives. Mainly mutual accusations, dominant being those about 'criminal structures that do not care about national interests', to 'obstacles to European integrations'."": {""Questions"": [""Is the claim that 'the two largest parties are the creators of at least the most harmful narratives' supported by evidence?"", ""Are the narratives about 'criminal structures that do not care about national interests' and 'obstacles to European integrations' mutually exclusive or part of a larger political discourse?"", ""What specific promises and slogans have the candidates in the Macedonian presidential election offered, if any?""]}, ""Harmful narratives dominate the palette."": {""Questions"": [""What is the context of the article?"", ""What are the main narratives being discussed in the article?"", ""What specific promises or slogans have the candidates made according to the article?""]}}"
936385071549300,"{""Narratives are often created in the kitchens of political parties and their preferred channel for communication is party bulletins."": {""Questions"": [""Does the claim state that narratives are created in the kitchens of political parties?"", ""Is the preferred channel for communication mentioned as party bulletins?"", ""Are there seven presidential candidates competing in the election?""]}, ""The two largest parties create at least as many harmful narratives. The main accusations are mutual blame, with those about 'criminal structures that don't care about national interests' and 'obstructionists to European integrations'"": {""Questions"": [""What are the main harmful narratives created by the two largest parties?"", ""What specific accusations do they make against each other?"", ""Do these accusations contribute to a polarized political landscape?""]}, ""Harmful narratives can be found in the findings of the Institute for Communication Studies research 'Measuring Political Harmful Narratives' (STET-NA)"": {""Questions"": [""What is the name of the research institute mentioned in the claim?"", ""Who are the candidates running for President of North Macedonia, and what promises are they offering?"", ""What is the main focus or topic of this article?""]}}"
812405157381824,"{""Demokrati is against 78% increase in official salaries and supports linear increase in pensions and no pension below the minimum wage"": {""Questions"": [""What is the specific stance of Demokrati on increasing official salaries?"", ""What type of increase in pensions does Demokrati support, and what is the minimum wage threshold?"", ""What are the main promises and slogans being offered by presidential candidates Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""Demokrati advocates for free education and mandatory internship for graduates, as well as requalification and re-education to increase labor market competitiveness"": {""Questions"": [""What is the specific stance of Demokrati on requalification and re-education to increase labor market competitiveness?"", ""What are the free education and mandatory internship proposals put forth by Demokrati, and how do they aim to achieve these goals?"", ""What is the primary goal of the presidential candidates mentioned in the article (Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski), and what specific promises are they making?""]}, ""Demokrati demands fair and transparent governance, with equal opportunities and no privilege for high-profile officials"": {""Questions"": [""What is the specific demand made by Demokrati regarding governance?"", ""In what ways do presidential candidates Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski differ in their promises?"", ""What are the main slogans or campaign promises being offered by the 7 presidential aspirants mentioned in the article?""]}}"
929379795548737,"{""DEMOKRATI is against 78% increase in official salaries and supports linear pension increases"": {""Questions"": [[""The claim states that DEMOKRATI is against a 78% increase in official salaries. Is the organization's stance on this topic supported by credible sources?""], [""Is there evidence to support the claim that DEMOKRATI supports linear pension increases?"", ""The presidential candidates mentioned in the article are promoting various promises and slogans. Can their claims be verified through credible sources?""], ""What specific policies or initiatives do the presidential candidates Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski propose to achieve during their presidency?""]}, ""DEMOKRATI supports students' demands for better living standards, including timely stipend payments, decent accommodation, and access to internet"": {""Questions"": [""Is DEMOKRATI a student support organization that advocates for better living standards?"", ""What is the main issue dominating the Macedonian presidential election campaign?"", ""Are there specific promises or slogans being offered by presidential candidates in the election?""]}, ""DEMOKRATI advocates for the development of agriculture and production of all agricultural cultures in Macedonia before importing from abroad"": {""Questions"": [""What is the main focus of DEMOKRATI's agenda in Macedonia?"", ""In what ways do the presidential candidates promise to address agriculture and production in Macedonia?"", ""Do the presidential candidates offer any specific plans or policies related to agricultural development in Macedonia?""]}}"
1602001287215398,"{""We teach students to read laws, and ask who makes the laws? Lawmakers are... Let me count five MPs if it will go through. And I'm calling out why such people make our laws, better we should do it ourselves, let us get inside"": {""Questions"": [""Is the claim that lawmakers make laws accurate?"", ""What is the role of lawmakers in making laws, as described by the speaker?"", ""Does the statement 'better we should do it ourselves' refer to a specific proposal or action being taken?""]}}"
422896030250444,"{""JKP Vodovod so doping recognize that the channels intended for atmospheric waters are considered as a type of sewage network, which effectively puts the health of many residents of Ilinaden municipality in danger."": {""Questions"": [""How does JKP Vodovod recognize the channels intended for atmospheric waters as a type of sewage network?"", ""What is the main health risk posed to residents of Ilinaden municipality according to this claim?"", ""Are there any specific promises or slogans made by the presidential candidates mentioned in this article?""]}, ""The present and past management of DPNE have put residents at risk of various diseases due to the spread of fecal matter on open space."": {""Questions"": [""What is the specific evidence that shows the present and past management of DPNE have put residents at risk of various diseases?"", ""How does the spread of fecal matter on open space relate to the current or previous management of DPNE?"", ""What are the key differences in the promises and slogans offered by the seven presidential candidates, and how do these differences impact their potential for attracting voters?""]}, ""DPNE charges citizens for non-existent services, just like SDS, for example, through a regulatory commission for access to a network in electricity bills, while DPNM does so through JKP Vodovod for sewage in an inexistent sewer network."": {""Questions"": [""Does DPNE charge citizens for non-existent services through a regulatory commission, similar to SDS?"", ""What is the specific network or service that DPNM claims exists but does not actually provide through JKP Vodovod?"", ""Are there any concrete promises or actions offered by the presidential candidates Biljana Vankovski, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}}"
2070252356681949,"{""VLEN is in high demand"": {""Questions"": [""What is VLEN and why it's in high demand?"", ""Who are the presidential candidates running for office in North Macedonia?"", ""What are the specific qualifications or attributes that the next President of North Macedonia should possess?""]}, ""The demand for VLEN is increasing rapidly"": {""Questions"": [""What does the phrase 'VLEN' refer to?"", ""In what context is the demand for VLEN increasing rapidly?"", ""What are the main promises and slogans being offered by the presidential candidates?""]}, ""VLEN has a significant presence"": {""Questions"": [""What is the nature of VLEN's presence?"", ""What are the key promises and slogans being offered by presidential candidates in North Macedonia?"", ""When did the presidential election campaign officially start in North Macedonia?""]}}"
7483376685062074,"{""EVMRO-DPME and Left-wing parties are in one block or group that does not believe in European integration."": {""Questions"": [""What is the relationship between EVMRO-DPME and Left-wing parties?"", ""Is European integration a belief shared by all presidential candidates in North Macedonia's election?"", ""What are the specific promises made by the 7 aspirants vying for the presidency?""]}, ""All other parties that believe in European integration are in another block."": {""Questions"": [""What is the exact meaning of 'All other parties that believe in European integration are in another block.'?"", ""What is the relationship between European integration and the North Macedonia presidential election?"", ""What are the specific promises and slogans being offered by the candidates in the North Macedonia presidential election?""]}, ""The VMRO-DPME had many opportunities to show whether they were for the European Union or not."": {""Questions"": [""What opportunities did the VMRO-DPME have to show their stance on the European Union?"", ""How do the presidential candidates plan to appeal to voters with their promises and slogans?"", ""What specific policies or commitments are the seven presidential aspirants offering in the election?""]}}"
952912426456843,"{""Political opponents are slandered by all larger parties"": {""Questions"": [""What are the specific promises and slogans being offered by presidential candidates?"", ""Can political opponents really be slandered by all larger parties, and if so, how does this impact the electoral process?"", ""Are there any notable differences between the seven aspirants vying for the presidency, and what are their unique selling points?""]}, ""Politicians spread harmful narratives"": {""Questions"": [""What is the main issue dominating the presidential election in North Macedonia?"", ""Are politicians spreading harmful narratives during the election campaign?"", ""What specific promises and slogans do the candidates offer to attract voters?""]}, ""Personal attacks on political opponents occur"": {""Questions"": [""Is the claim stating that personal attacks on political opponents occur common in the presidential election of North Macedonia?"", ""What are the concrete promises and slogans offered by the candidates mentioned in the article (Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski)?"", ""Are the presidential candidates in North Macedonia's election offering a wide range of promises and slogans to attract voters?""]}}"
417966807376912,"{""The VLEN Coalition is stronger than BDI and others"": {""Questions"": [""What is the VLEN Coalition?"", ""How does the strength of the VLEN Coalition compare to BDI and others?"", ""What are the main promises and slogans being offered by presidential candidates in the Macedonian election?""]}, ""The latest IPIS survey ranks the VLEN Coalition as the strongest"": {""Questions"": [""What is the purpose of the survey mentioned in the claim?"", ""Who are the seven presidential candidates competing in the election, and what are their ages?"", ""What promises or slogans do the presidential candidates offer to attract voters?""]}, ""The VLEN Coalition outperforms BDI and other coalitions"": {""Questions"": [""What is the VLEN Coalition?"", ""How does the VLEN Coalition compare to BDI and other coalitions in terms of performance?"", ""What specific promises or slogans do the presidential candidates offer, and what are their qualifications?""]}}"
416403377558834,"{""Darco Maslarkovski, one of the leaders of the Left party in Aerodrom and Skopje, announced on social media that he is leaving the party."": {""Questions"": [""What is the evidence that Darco Maslarkovski, a leader of the Left party in Aerodrom and Skopje, actually announced his departure from the party?"", ""Are there any notable similarities or differences between the promises made by Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski in their presidential campaigns?"", ""What are some potential implications of having multiple candidates with diverse backgrounds and agendas competing for the presidency in North Macedonia?""]}, ""He will continue to work independently in the Council of the Municipality of Aerodrom."": {""Questions"": [""What is the role of the President-elect of North Macedonia?"", ""Are there seven candidates running for the presidential position in the election?"", ""Does the council member continue to work independently after the presidential election?""]}, ""The leader's decision to leave the party was announced on his social media accounts."": {""Questions"": [""What is the source of information about the leader's decision to leave the party?"", ""Did the announcement of the leader's decision to leave the party appear on their social media accounts?"", ""Are there any concrete promises or slogans offered by the presidential candidates?""]}}"
386369447461230,"{""Darco Maslarevski, one of the frontmen of the Left Party in Aerodrom and Skopje, announced on social media that he is leaving the party"": {""Questions"": [""Is Darco Maslarevski a current or former member of the Left Party in Aerodrom and Skopje?"", ""Did Darco Maslarevski announce his departure from the party through social media?"", ""Are there seven presidential candidates competing in the Macedonian elections?""]}, ""He will continue to work independently at the Council of the Aerodrom Municipality"": {""Questions"": [""Why is the claim mentioning Council of Aerodrom Municipality and a future president of North Macedonia?"", ""What are the promises and slogans that candidates have started to offer to attract voters?"", ""What specific information do these seven aspirants offer about their qualifications for the presidency?""]}, ""He decided to leave the party"": {""Questions"": [""What is the current situation regarding the presidential election in North Macedonia?"", ""Who are the 7 candidates running for the presidency, and what are their qualifications?"", ""What specific promises or slogans have been offered by the candidates?""]}}"
433636585668796,"{""The rhetoric of the parties has become more damaging. In November and December 2023, there were no parties that did not use harmful narratives."": {""Questions"": [""What is the evidence that the rhetoric of parties has become more damaging?"", ""Can you specify which narratives were considered 'harmful' in November and December 2023?"", ""How do the candidates' promises and slogans differ from each other, and what impact do they have on the election?""]}, ""The increase in harmful narratives coincided with the period of preparation for forming the so-called technical government which is supposed to conduct the elections scheduled for May 2024."": {""Questions"": [""What is the claimed relationship between the increase in harmful narratives and the period of preparation for forming a technical government?"", ""When did the election campaign officially start, according to the claim?"", ""What are the specific promises or slogans offered by the seven presidential candidates mentioned in the article?""]}}"
785981946193583,"{""The harmful party rhetoric is increasing."": {""Questions"": [""What is the specific harmful party rhetoric that is increasing?"", ""How do the presidential candidates plan to achieve their promises and slogans, if they are effective in attracting voters?"", ""Can you specify what concrete actions the candidates offer as president-elect of North Macedonia?""]}, ""There are parties that do not use harmful narratives at all in November and December 2023."": {""Questions"": [""Is it true that there are no parties using harmful narratives at all in November and December 2023?"", ""Do the presidential candidates only focus on offering promises and slogans without concrete details?"", ""Are there seven presidential aspirants competing for the office of President in the election, including Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""The growth of harmful narratives coincides with the period of preparation for the formation of the so-called technical government, which will implement the elections scheduled for May 2024."": {""Questions"": [""What is the evidence for the claim that the growth of harmful narratives coincides with the period of preparation for the formation of the technical government?"", ""How does the timing of the presidential election in May 2024 relate to the current political landscape in North Macedonia?"", ""What specific promises or slogans are being offered by each candidate, and how do these relate to their campaign goals?""]}}"
671622425184262,"{""Sign yourself for Vankovska"": {""Questions"": [""What is the current date mentioned in the claim?"", ""What are the names of the presidential candidates running for office in North Macedonia?"", ""Is Biljana Vankovsk\u00ebn among the presidential candidates?""]}, ""The fight begins now"": {""Questions"": [""What is the current status of the presidential election in North Macedonia?"", ""What are the main promises and slogans being offered by the candidates?"", ""What is the specific requirement for the next President of North Macedonia, as per the claim?""]}, ""Vankovska for President"": {""Questions"": [""What is the current presidential election situation in North Macedonia?"", ""What are the key promises and slogans being offered by the presidential candidates?"", ""Who are the seven aspirants running for President of North Macedonia, according to the text?""]}}"
1763782434447268,"{""Macedonia has a legitimate option for president with Biljana Vankovska, who is truly left-wing, anti-imperialist, and pro-Macedonian."": {""Questions"": [""Is Biljana Vankovska a truly left-wing candidate?"", ""Does Biljana Vankovska have anti-imperialist views?"", ""Is it true that Biljana Vankovska is pro-Macedonian?""]}, ""We must contribute our share to help Biljana Vankovska win the presidential election and protect our interests."": {""Questions"": [""Is Biljana Vankovska a candidate in the North Macedonia presidential election?"", ""What are the concrete offers of the seven aspirants running for President, including Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""Are the candidates' promises and slogans aimed at attracting the electorate?""]}, ""Biljana Vankovska is a true representative of Macedonian interests and not a servant of foreign and domestic elites."": {""Questions"": [""Is Biljana Vankovska a true representative of Macedonian interests?"", ""What are the specific attributes that the next President of North Macedonia should possess?"", ""Are the presidential candidates offering a range of promises and slogans to attract voters?""]}}"
1392923228252576,"{""A collection of signatures will be gathered for supporting the candidacy of Prof. Dr. Biljana Vankovska."": {""Questions"": [""Is it true that a collection of signatures will be gathered for supporting the candidacy of Prof. Dr. Biljana Vankovska?"", ""Are there seven presidential candidates vying for the position, including Biljana Vankovsk\u00ebn and others mentioned in the article?"", ""Do any of the presidential candidates have a clear platform or specific promises beyond general slogans?""]}, ""The gathering of signatures will take place at the departmental office of DIK in Prilep"": {""Questions"": [""What is the location where signatures will be gathered?"", ""Who are the seven presidential candidates competing in the election?"", ""What specific promises or slogans do these candidates offer?""]}, ""The location is the former object of Opstina Prilep, at the main entrance, first office to the left."": {""Questions"": [""What is the specific location being referred to as the 'former object'?"", ""Are there any specific attributes that the next President of North Macedonia should possess?"", ""What promises and slogans are the candidates offering, and what do they aim to attract with these?""]}}"
1443700759561583,"{""Give your signature for Professor Biljana Vankovska as a presidential candidate"": {""Questions"": [""What is the current electoral process in North Macedonia?"", ""How many presidential candidates are running for office in the North Macedonian election?"", ""What specific qualities or attributes does Professor Biljana Vankovska, as a presidential candidate, believe the next President of North Macedonia should possess?""]}, ""Supporting the salvation of the homeland"": {""Questions"": [""Is it true that the presidential election in North Macedonia has started?"", ""What specific promises or slogans have the 7 candidates made to attract voters?"", ""Are Biljana Vankovska (64), Maksim Dimitrievski (48), and Stef\u00e7e Jakimovski (63) among the candidates running for President?""]}, ""Vote in the struggle"": {""Questions"": [""What is the current state of the presidential election in North Macedonia?"", ""Are there multiple candidates vying for the presidency, and if so, who are they?"", ""What specific promises or slogans have been offered by the presidential candidates?""]}}"
379116754906725,"{""Support the joint struggle for a better future!"": {""Questions"": [""What is the main focus of the joint struggle mentioned in the claim?"", ""What are the candidates offering as promises and slogans to attract voters?"", ""What specific characteristics or attributes should the next President of North Macedonia possess, according to the dilemmas presented?""]}, ""The procedure is as follows: ..."": {""Questions"": [""What is the current procedure for electing the President of North Macedonia?"", ""Who are the seven presidential candidates competing in the election?"", ""What specific promises and slogans have these candidates offered to attract voters?""]}, ""You can identify yourself with your personal document (personal ID or passport, valid up to the 'North' expiration date)..."": {""Questions"": [""What is the 'North' expiration date referring to?"", ""What are the main promises and slogans being offered by presidential candidates Biljana Vankovski, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""Is Enis Shaqiri a journalist or an individual making claims about the presidential election in North Macedonia?""]}}"
1626058018223216,"{""Start of the fight that will finally return Macedonia to the people"": {""Questions"": [""What is the context of the presidential election in North Macedonia?"", ""What are the key issues or attributes that the next President of North Macedonia should possess, according to the text?"", ""Who are the seven candidates running for the presidency and what are their promises/slogans, as mentioned in the article?""]}, ""This is just the beginning of the battle to take back our country"": {""Questions"": [[""Does the claim mention a specific country?"", ""boolean""], [""Are the presidential candidates offering concrete promises and slogans?"", ""boolean""], ""What is the main issue that dominates the electoral arena according to the claim?"", ""text""]}, ""Fighting against irreversibility"": {""Questions"": [""Is the statement 'Fighting against irreversibility' a direct quote from the article?"", ""What is the main topic discussed in the article?"", ""What are the names of the presidential candidates mentioned in the article?""]}}"
1808823189618855,"{""Write about Van\u010dovska"": {""Questions"": [""Is Van\u010dovska a candidate in the 2023 Macedonian presidential election?"", ""What are the key attributes that the next President of North Macedonia should possess, according to the author?"", ""What is the main focus of the candidates' campaigns, as mentioned in the article?""]}, ""Borbata has started with this"": {""Questions"": [""What is the specific requirement for the next President of North Macedonia?"", ""Who are the candidates running for the presidential election in North Macedonia and what do they promise to offer?"", ""When did the presidential election campaign start in North Macedonia and how many aspirants are vying for the post?""]}, ""Vancevka is about the chairman"": {""Questions"": [""Aneurin is Vancevka the chairman"", ""What is the main problem that Vancevka is facing?"", ""Is Vancevka related to the upcoming presidential election in North Macedonia?""]}}"
