ad_archive_id,ad_creative_bodies
416106777826139,"📣 Трето видео за претставување на Кандидатската листа за пратеници

🚩 БОРИСЛАВ КРМОВ, член на Президиумот на Левица и пратеник во Собранието на Република Македонија (Изборна единица 3)

💥 „Времето за решителна борба пристигна. Застанете до нас! Заедно да го вратиме она што неправедно беше одземено, а му припаѓа на македонскиот народ. Само со заедничка борба,  можеме да успееме!""

#НеподмитливитеВоСобранието
#НемаВладаБезЛевица
#Заокружи5
#ПарламентарниИзбори2024"
2218636998475009,"📣 Второ видео за претставување на Кандидатската листа за пратеници: 

🚩 АМАР МЕЦИНОВИЌ, член на Президиум и потпарол на Левица (Изборна единица 2)

💥 ,,Сега, најмногу нужна е единствена и освестена нација. Угнетувачот нема милост за угнетените, затоа одлучно да се бориме! Вашиот глас е вашето оружје за одмазда!""

#НеподмитливитеВоСобранието
#НемаВладаБезЛевица
#Заокружи5
#ПарламентарниИзбори2024"
281082605056138,"📣 Прво видео за претставување на Кандидатската листа за пратеници: 

🚩 ДИМИТАР АПАСИЕВ, универзитетски професор по право, пратеник и претседател на Левица (Изборна единица 1)

💥 „Сегашната борба во институциите е доказ дека твојот глас вреди! Изборите се нашата одмазда! Излези и ГЛАСАЈ за Левица!“ 

#НеподмитливитеВоСобранието
#НемаВладаБезЛевица
#Заокружи5
#ПарламентарниИзбори2024"
1412284012761531,"📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
432647419356542,"📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС,📢И во март нема промени во однос на тоа кој од политичките партии најмногу користи штетни наративи во комуникацијата. 📌Тоа и натаму се двете најголеми партии ВМРО-ДПМНЕ  и СДСМ. 📌Но, сега тука се вбројува и Левица, додека пак, кај ДУИ се забележува зголемување на вакви објави, во споредба со претходните месеци. 📌Ова го покажува најновиот, петти извештај на Институтот за комуникациски студии, во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 📌Наодите можете да ги прочитате во кратката и во долгата верзија на извештајот.
👇
https://respublica.edu.mk/stetna/merenje-na-shtetni-politichki-narativi-mesechen-izveshtaj-mart-2024/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
318839371222287,"📌Онлајн-медиумите во просек емитуваат по два штетни наратива во еден прилог, главно пренесено соопштение од партиите или пренесен говор на некој политичар. 📌Шестмесечниот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА) покажува дека најчесто штетниот наратив се пренесува без каква било интервенција, но има и случаи кога новинарот дури и го одобрува. 
📌Кои онлајн медиуми најмалку ги почитувале професионалните новинарски стандарди, прочитајте во кратката и долгата верзија на извештајот. 👇 

https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
937787721378600,"📌Онлајн-медиумите во просек емитуваат по два штетни наратива во еден прилог, главно пренесено соопштение од партиите или пренесен говор на некој политичар. 📌Шестмесечниот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА) покажува дека најчесто штетниот наратив се пренесува без каква било интервенција, но има и случаи кога новинарот дури и го одобрува. 
📌Кои онлајн медиуми најмалку ги почитувале професионалните новинарски стандарди, прочитајте во кратката и долгата верзија на извештајот. 👇 

https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
262053870229963,"🔥 „Со векови окованa во пранги,
под ропство пишти Македонија,
појќе не трпиме бесчесни лаги,
во бој последен борци влегоа!

Во борба, во борба, во борба,
македонски народе.
За света народна слобода
со песни и радост се мрее!“

#НеподмитливитеВоСобранието
#НемаВладаБезЛевица
#Заокружи5
#ПарламентарниИзбори2024"
744468547676689,"📌 ПРЕМИЕРА на првиот предизборен спот на Левица за Парламентарните избори 2024 

🔥 „Со децении веќе доаѓаат со план за власт, да земаат, да пустошат и да крадат! Татковината која ја сакаме ја претворија во перална за нивните црни пари! 

И сега ќе пробаат да дојдат со нивниот расипан план за власт, но нека знаат - овој пат, македонскиот народ има свој план!“

#НеподмитливитеВоСобранието
#НемаВладаБезЛевица
#Заокружи5
#ПарламентарниИзбори2024"
304424009213924,"ЗНАМЕТО НА СЛОБОДАТА ГО КРЕВАМЕ ВЕЧЕРВА ВО ЦРВЕНИОТ ВЕЛЕС

Почитувани сограѓани, денес од 19:30ч во големата сала на Народниот Театар „ЈХК Џинот“ Левица организира народен собир, на кој ќе биде презентирана програмата на нашиот кандидат за Претседател на Република Македонија Билјана Ванковска, но и ќе започне кампањата за парламентарните избори.

На овој народен собир ќе говорат нашиот кандидат за Претседател проф. Билјана Ванковска, носителот на 3 ИЕ Борислав Крмов и Претседателот на Левица проф. Димитар Апасиев.

Токму од црвениот Титов Велес црвениот бран, ќе го претвориме во цунами! ✊🏻🚩🇲🇰

#НеподмитливитеВоСобранието
#НемаВладаБезЛевица
#ГоВраќамеДостоинствотоНаНацијата 
#ВанковскаЗаПретседател 
#Заокружи5"
459514476413180,"📌„Криминална власт“, „квинслишка“ или “картел партија“ се само дел од обвинувањата кои партиите преку соопштенија и аудиовизуелни и графички содржини си ги разменија во периодот од септември лани до февруари годинава. 📌Политичките лидери пак, се нарекуваа „дезертер“, „бледа копија на Груевски“, „диктатор“ и „бандити“. За тоа кој лидер е на врвот на листата по користење штетни наративи, а кој на дното, прочитајте во шестмесечниот извештај на Интитутот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇

https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
449034970984684,"📌„Криминална власт“, „квинслишка“ или “картел партија“ се само дел од обвинувањата кои партиите преку соопштенија и аудиовизуелни и графички содржини си ги разменија во периодот од септември лани до февруари годинава. 📌Политичките лидери пак, се нарекуваа „дезертер“, „бледа копија на Груевски“, „диктатор“ и „бандити“. За тоа кој лидер е на врвот на листата по користење штетни наративи, а кој на дното, прочитајте во шестмесечниот извештај на Интитутот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇

https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
1226368368334734,"❗ Штетни наративи содржеле над една третина од вкупниот број објави на политичките партии и на политичките лидери. 
❗ Двете најголеми политички партии ВМРО-ДПМНЕ (311 објави) и СДСМ (228 објави) убедливо водат во објавите со штетни наративи, а на третото место друштво им прави Левица (193 објави). 
❗ Партиите и лидерите преку непоткрепени обвинувања и ставови најчесто користат штетни наративи со кои се обидуваат да ја поткопаат довербата во институциите на системот и вршат пристрасно селектирање на податоци за да се наведе јавноста на погрешни заклучоци. 
❗ Речиси со иста фреквенција тие користат напади на личноста односно демонизација, поттикнуваат поделби и популизам. 

#Штетна #ИКС #КористиФакти 
https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/,❗ Штетни наративи содржеле над една третина од вкупниот број објави на политичките партии и на политичките лидери. 
❗ Двете најголеми политички партии ВМРО-ДПМНЕ (311 објави) и СДСМ (228 објави) убедливо водат во објавите со штетни наративи, а на третото место друштво им прави Левица (193 објави). 
❗ Партиите и лидерите преку непоткрепени обвинувања и ставови најчесто користат штетни наративи со кои се обидуваат да ја поткопаат довербата во институциите на системот и вршат пристрасно селектирање на податоци за да се наведе јавноста на погрешни заклучоци. 
❗ Речиси со иста фреквенција тие користат напади на личноста односно демонизација, поттикнуваат поделби и популизам. 

#Штетна #ИКС #КористиФакти 
https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/"
2557556714424607,"❗ Штетни наративи содржеле над една третина од вкупниот број објави на политичките партии и на политичките лидери. 
❗ Двете најголеми политички партии ВМРО-ДПМНЕ (311 објави) и СДСМ (228 објави) убедливо водат во објавите со штетни наративи, а на третото место друштво им прави Левица (193 објави). 
❗ Партиите и лидерите преку непоткрепени обвинувања и ставови најчесто користат штетни наративи со кои се обидуваат да ја поткопаат довербата во институциите на системот и вршат пристрасно селектирање на податоци за да се наведе јавноста на погрешни заклучоци. 
❗ Речиси со иста фреквенција тие користат напади на личноста односно демонизација, поттикнуваат поделби и популизам. 

#Штетна #ИКС #КористиФакти 
https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/,❗ Штетни наративи содржеле над една третина од вкупниот број објави на политичките партии и на политичките лидери. 
❗ Двете најголеми политички партии ВМРО-ДПМНЕ (311 објави) и СДСМ (228 објави) убедливо водат во објавите со штетни наративи, а на третото место друштво им прави Левица (193 објави). 
❗ Партиите и лидерите преку непоткрепени обвинувања и ставови најчесто користат штетни наративи со кои се обидуваат да ја поткопаат довербата во институциите на системот и вршат пристрасно селектирање на податоци за да се наведе јавноста на погрешни заклучоци. 
❗ Речиси со иста фреквенција тие користат напади на личноста односно демонизација, поттикнуваат поделби и популизам. 

#Штетна #ИКС #КористиФакти 
https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/"
2136454510053458,"❗ Двете најголеми политички партии ВМРО-ДПМНЕ (311 објави) и СДСМ (228 објави) убедливо водат во објавите со штетни наративи, а на третото место друштво им прави Левица (193 објави). 

#Штетна #ИКС #КористиФакти 
https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/,❗ Штетни наративи содржеле над една третина од вкупниот број објави на политичките партии и на политичките лидери. 
❗ Двете најголеми политички партии ВМРО-ДПМНЕ (311 објави) и СДСМ (228 објави) убедливо водат во објавите со штетни наративи, а на третото место друштво им прави Левица (193 објави). 
❗ Партиите и лидерите преку непоткрепени обвинувања и ставови најчесто користат штетни наративи со кои се обидуваат да ја поткопаат довербата во институциите на системот и вршат пристрасно селектирање на податоци за да се наведе јавноста на погрешни заклучоци. 
❗ Речиси со иста фреквенција тие користат напади на личноста односно демонизација, поттикнуваат поделби и популизам. 

#Штетна #ИКС #КористиФакти 
https://respublica.edu.mk/stetna/shestmesechen-izveshtaj/"
410474885033615,"ВО НЕДЕЛА ВО КАВАДАРЦИ: РАДИКАЛНИ ПРОМЕНИ СЕ МОЖНИ И НЕОПХОДНИ!

❗️Во недела (14.04.2024) во Домот на Културата ,,Иван Мазов-Климе” во Кавадарци своите заложби и програми ќе ги претстават: претседателската кандидатка проф. д-р Билјана Ванковска, претседателот на Левица и носител на пратеничката листа за ИЕ1 проф. д-р Димитар Апасиев и носителот на пратеничката листа за ИЕ4 м-р Сашко Јанчев! 

Помпезни најави не се потребни, ние сме во борба против црнилото СДС-ДПМНЕ-ДУИ, придружете се! 💪

#ГоВраќамеДостоинствотоНаНацијата
#ВанковскаЗаПретседател
#Заокружи5 🚩"
795375728817551,"💬 Прес-конференција на советникот на Левица - Виолета Аврамоска после герила акцијата на активистите на @[100064687779734:2048:Левица - Охрид] и @[100064746161294:2048:Црвена Младина - Охрид]:

ℹ️ Се наоѓаме пред зградата чиј инвеститор и изведувач е Нефи ИК. Овде пред извесно време се наоѓаше препознатливата бела куќа, во која на 26 и 27 ноември 1941 година беа осудени неколкумина комунисти, со смртна казна и казна затвор. Оваа куќа требаше да биде реконструирана, но, за жал, е целосно збришана. Иако во август 2023 година, градежен инспектор донесе решение за отстранување на нелегалната доизградба на објектот, работите на терен продолжија.

👉 На ова место до пред неколку недели постоеше спомен - плоча од НОБ, сведок на почетокот на антифашистичката борба на македонскиот народ против бугарскиот фашистички окупатор. Газда Нефи се дрзна да ја искрши и отстрани спомен - плочата. Овде Нефи го сруши АСНОМ. И покрај бурните реакции на охриѓани, до денес ниту Општина Охрид, ниту градоначалникот на Општина Охрид, Кирил Пецаков, не излегоа со реакција за осуда на овој вандалски чин.

⁉️ Дали тоа значи дека Нефи Ик ја отстрани спомен - плочата од НОБ со одобрување на неговиот тендер - партнер? Кому и зошто во Охрид му пречи антифашистичката борба на македонскиот народ против бугарскиот фашистички окупатор? Зошто во Охрид е отстранета и последната спомен - плоча од НОБ?"
960566182362694,"📌Популизам, ширење паника, страв и несигурност и поттикнување екстремен национализам и патриотизам, но и 📌 навреди, понижување и етикетирање на политичките противници, се главните одлики во наративите на политичките партии кои ги забележа мониторингот на содржините кои тие ги пласираа во јавноста во првите два месеци од годинава. 
📌Што си порачаа партиите и политичарите во јануари и февруари, може да прочитате во кратката и долгата верзија на третиот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА) 
👇

https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
787827139527520,"📌Популизам, ширење паника, страв и несигурност и поттикнување екстремен национализам и патриотизам, но и 📌 навреди, понижување и етикетирање на политичките противници, се главните одлики во наративите на политичките партии кои ги забележа мониторингот на содржините кои тие ги пласираа во јавноста во првите два месеци од годинава. 
📌Што си порачаа партиите и политичарите во јануари и февруари, може да прочитате во кратката и долгата верзија на третиот извештај на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА) 
👇

https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
1111100203343816,"✔Центарот за истражувачко новинарство „СКУП – Македонија“ во рамки на проектот „ПЕП“ ги анализираше податоците од имотните листови на лидерите на парламентарните партии во Северна Македонија.

👉Изготвил: Тим на СКУП Македонија

ЛИНК до содржината🔗➡https://shorturl.at/nBIL6"
741101091536351,"ЛЕВИЦА НЕ КОАЛИЦИРА СО КРИМИНАЛЦИ И ПРЕДАВНИЦИ - ПРВА МЕТА НА ЛЕВИЦА Е СДС А ПОТОА И ЛАЖНИТЕ ПАТРИОТИ ОД ДПМНЕ

Јавно ги демантираме малициозните наративи изготвени во кујната на ДПМНЕ кои избезумени од реалниот број на поддржувачи на Левица, не им останува ништо друго освен ширење лаги преку порталите блиски до нивните пропагандни центри, за како: ""Левица била спремна да коалицира со СДС"", кога нивниот лидер Мицкоски експлицитно и пред целата јавност најави влада со СДС.

Откако крајно нехаризматичниот лидер на ДПМНЕ, Мицкоски, руши рекорди на НЕгледаност на неговите гостувања и ужива недоверба дури и помеѓу неговото членство, машинеријата на ДПМНЕ се впушти во извртување на зборовите на Претседателот на Левица, проф. д-р Димитар Апасиев.

За разлика од непостојаните ставови на Христијан Мицкоски и ДПМНЕ, ставовите на Левица се концизни и непроменливи. Лидерот на Левица, на посоченото гостување од кое ДПМНЕ вади неосновани наслови, јасно и отворено ги истакна политичките непријатели и мисијата на Левица: 

„Левица е направена за да дојде на власт. Таков е концептот, но не по секоја цена. Нас не ни е шубе да почекаме. Впрочем ако гледаме хронолошки, двајцата мои архи-непријатели, сега се во политичка пензија. Тоа се Груевски и Заев. Еве го и Таче си отиде, Таче нема ни да се врати. Значи ние педантно и паметно си ја развиваме и структурата и партијата. Така што ние имаме големи планови и не по секоја цена би се испрљале со влегување во власт како Алијанса и другите - со две министерски, со пет министерски места, со 100 вработувања. Нема такви пазари со нас. Платформа! Или се договараме политички, па после за кадровски ќе зборуваме, или не се договараме воопшто, си шибаме во опозиција. 
Нашето прво полувреме е пресметка во левиот спектар. Значи, да го десеткуваме СДС и да го спуштиме под 30 пратеника. Тоа е нашата мисија. Веќе во второ полувреме, на редовни или предвремени, фајтот ќе биде левица-десница, односно Левица против ДПМНЕ. Идеолошки судир. Бидејќи овие социјал-демократите не се левичари. Тоа се две буржујски партии плус ДУИ мафијашката плус олигарсите.“

Сѐ додека преку ден ДПМНЕ изјавува дека Левица е во коалиција со СДС, а навечер пак, СДС дека Левица е во коалиција со ДПМНЕ – јасно е дека Левица нема допирна точка со овие шизофрени партии, односно доказ за постоење на единствен коалиционен партнер на Левица, а тоа е народот. Левица беше единствениот постојан опозициска елемент во борбата против власта на СДС и ДУИ."
800550274751349,"📌Најчесто штетните наративи се создаваат во кујните на политичките партии и нивен омилен канал за комуникација се партиските соопштенија. 📌 Двете најголеми партии и во првите два месеци од годинава се креатори на најмногу штетни наративи. Во палетата, главно меѓусебни обвинувања, доминираат оние за „криминални структури кои не водат сметка за националните интереси“, до „кочничари на европските интеграции“. 

📌Наодите од мониторингот за јануари и февруари може да ги прочитате во кратката и во целосната верзија на извештајот на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇

https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
936385071549300,"📌Најчесто штетните наративи се создаваат во кујните на политичките партии и нивен омилен канал за комуникација се партиските соопштенија. 📌 Двете најголеми партии и во првите два месеци од годинава се креатори на најмногу штетни наративи. Во палетата, главно меѓусебни обвинувања, доминираат оние за „криминални структури кои не водат сметка за националните интереси“, до „кочничари на европските интеграции“. 

📌Наодите од мониторингот за јануари и февруари може да ги прочитате во кратката и во целосната верзија на извештајот на Институтот за комуникациски студии во рамки на истражувањето „Мерење на политички штетни наративи“ (ШТЕТ-НА). 👇

https://respublica.edu.mk/stetna/stetna-tret-izveshtaj/

#ШТЕТНА #HARMTIVE #КористиФакти #ИКС"
401404635973451,"НАТО НЕ НОСИ ДЕМОКРАТИЈА - НАТО Е КРШАЧ НА МЕЃУНАРОДНОТО ПРАВО И НА ПОВЕЛБАТА НА ОБЕДИНЕТИТЕ НАЦИИ

🔸️ Претседателот на #Левица проф. д-р Димитар Апасиев за Декларацијата на Собранието по повод четири години од членството во НАТО:

💬 ,,НАТО не носи демократија! НАТО е кршач на меѓународното право и на Повелбата на ООН. Без дозвола на Советот за безбедност, НАТО ја нападна Југославија во 1999 година, ја нападна Либија, го нападна Ирак и редици други држави. 

Не точно ни тоа дека народот сакал во НАТО! Не е испочитуван членот 120 од Уставот на Република Македонија којшто вели: „Одлуката за стапување и истапување од сојуз или заедница со други држави е усвоена ако на референдум за неа гласало мнозинство од вкупниот број на избирачи”! Референдумот во 2018 беше неуспешен и немаше цензус и оттука уставниот услов за да влеземе во НАТО не е испочитуван, што значи противуставно и против волјата на народот сме влезени во НАТО.”

#ЛевицаОдПарламент"
917306446856688,"РУДНИК НА СМРТТА НАД ИЛОВИЦА И ШТУКА НЕМА ДА ИМА

🔸️ Обраќање на САШКО ЈАНЧЕВ, носител на листата за пратеници на #Левица во ИЕ 4:

""Ви се обраќам од атерот на село Иловица, од иловичката брана, над кои демнее опасност од отварање на рудникот на смртта. Левица останува на досегашните позици за овој рудник и дека нашата цел е најитно затворање на ова прашање, како и во најкус можен рок заштитување на струмичката котлина и јужна долина - за на ова земјоделско поднебје никогаш да не никне Г1 загадувач.

Приказната за меѓународна арбитража и оштета е најобична лага, бидејќи не постои правен основ за такво нешто. Јавно ги предупредуваме политичките чинители дека ако поради оваа лага предизборно го решат случајот во корист на инвеститорите, ќе бидат гонети и ќе одговараат.""

#ЦрвениотБран
#ВоБорба 
#ЛевицаВоПарламент"
812405157381824,"Зошто да гласаме за ДЕМОКРАТИ!

ДЕМОКРАТИ се партија која не произлегува и нема ништо заедничко со СДС, ДУИ и ДПНЕ- злосторнички здруженија кои гледаме до каде ја доведоа државата и сите нас заедно. До дното!

ДЕМОКРАТИ се против и први организираа протести против 78% покачување на функционерските плати и ги поддржаа пензионерите за линеарно покачување на  пензиите и да нема пензија под износот на минималната плата!

ДЕМОКРАТИ ги поддржуваат студентите во нивните барања за подобар студентски стандард. Навремена исплата на стипендиите, средствата за оброк, условите за домување да се врвни, пријатни, топли со интернет и се што им треба за одржување на хигиената. Образованието да е бесплатно и да има задолжителна пракса, на дипломираните да им се нуди работа веднаш! И да се нуди преквалификација и доквалификација со цел поголема конкурентност на пазарот на труд.

ДЕМОКРАТИ протестираа рамо до рамо со болните кои немаа  лекови, против состојбите на Онкологија и против трговците со човековото здравје, против нехуманиот третман на лицата со дијабет и пациентите со ретки болести..

ДЕМОКРАТИ се залагаат за зголемување на социјалните трансфери за лицата со попреченост и за оние во ризик од сиромаштија. Но се и за ревизија на списоците на примателите на социјална помош на кои треба да им се понудат и да се стават во програми за вработување..

ДЕМОКРАТИ се за развој на земјоделието и производство прво на сите земјоделски култури на македонската почва па потоа да се увезува од надвор..

ДЕМОКРАТИ бара да се збогати позитивната листа на лекови, срамота и грев е граѓаните да се лекуваат со застарени генерации на лекови брз малку 15 години. Се залагаат за државна фармацевтска компанија и клинички центри во повеќе градови од државата, не мегаломански туку адекватни на потребите на бројот на население..

ДЕМОКРАТИ се за ЕУ и НАТО и за развој на односите со САД и со останатиот напреден свет. Како мала држава без сопствени ресурсни богатства, треба да одржуваме добри односи со сите на подеднаква дистанца..

ДЕМОКРАТИ се залагаат односите со Бугарија да се засноваат врз база на взаемен респект и реципроцитет. 

ДЕМОКРАТИ  се залагаат за владеење на правото. Да не застаруваат кривичните дела направени од високопрофилирани функционери. Веднаш да се испита имотот на обвинители и судии и да се конфискува се што не е заработено на легален начин. Лице со кривична да не може да се бави со политика..

ДЕМОКРАТИ се Новото лице и опција на политичката сцена. 

На парламентарните избори ќе оди сама, откако на повеќемесечниот повик за организирање Фронт за спас на Македонија, (Фронт кој ќе се бори против злосторничкото здружение на СДС-ДПНЕ-ДУИ) не се пријави ниту една од македонските ,,патриотски” партии Левица, Знам, Интегра, Глас за Македонија, Македонски концепт..очигледно не мислат дека состојбите се дојдени до таму дека треба државата буквално да ја спасиме од ненародната власт и од  криминализираните злосторнички здруженија СДС, ДУИ и ДПНЕ.

Затоа ДЕМОКРАТИ се во коалиција со народот и Фронтот за спас на Македонија, кој Фронт има моќ да ја спаси Македонија од злосторничките криминални здруженија и нивните злосторнички банди! 

ПРИДРУЖЕТЕ НИ СЕ ЗА СПАС НА МАКЕДОНИЈА! 

Македонија вечна и вековита!"
