ad_archive_id,claims_to_questions
3690376817908613,"{""Need the highest turnout in history of parliamentary and presidential elections!"": {""Questions"": [{""question"": ""What is the specific attribute that a future President of North Macedonia should possess?"", ""search_results"": []}, {""question"": ""What are the main promises and slogans being offered by the presidential candidates?"", ""search_results"": []}, {""question"": ""When did the presidential election campaign officially start in North Macedonia?"", ""search_results"": []}]}, ""The scenario for DUI for boycotting presidential elections, NO SUCCESS"": {""Questions"": [""What is the required scenario for DUI to occur when boycotting presidential elections?"", ""Who are the presidential candidates participating in the election, and what promises or slogans do they offer?"", ""When did the presidential election campaign start, and how many candidates are running?""]}, ""VMRO-DPMNE needs a clear mandate for a government that is not evaluated by anyone"": {""Questions"": [""What is the relationship between VMRO-DPMNE and a clear mandate for government?"", ""How do the presidential candidates' promises and slogans aim to attract voters?"", ""What specific commitments or policies are offered by the seven presidential aspirants in the North Macedonia's presidential election?""]}}"
1788018061722191,"{""Without you being the Minister of Justice, the public would not know that you exist."": {""Questions"": [{""question"": ""What is the main point made about the Minister of Justice's role in the public's perception?"", ""search_results"": []}, {""question"": ""How do the candidates' promises and slogans relate to their goals for attracting voters?"", ""search_results"": []}, {""question"": ""What specific aspects or qualities are the presidential candidates offering as alternatives?"", ""search_results"": [""presidential candidate Donald Trump used it to describe ... content quality index based on the specific internal characteristics \u2014 the endogenous."", ""NRS 116.21205 Reallocation of costs of administering common elements of certain master associations. NRS 116.2121 Merger or consolidation of common-interest\u00a0..."", ""Jan 15, 2021 ... Employers should also train managers to identify alternatives that might be offered to avoid actual disruption (e.g., designating an unused\u00a0...""]}]}, ""You are a minister of justice when trust in the judiciary is below 3%"": {""Questions"": [""What is the current level of trust in the judiciary?"", ""What are the main promises and slogans being offered by presidential candidates?"", ""When did the presidential election campaign start in North Macedonia?""]}, ""I am a puppet on Ali's strings"": {""Questions"": [""Is the claim mentioning Ali as referring to a specific person?"", ""What is the main topic discussed in the passage, according to the author Enis Shaqiri?"", ""Are there any numbers or statistics mentioned in the passage regarding the candidates' ages?""]}}"
276416045539587,"{""The expressway Prilep-Gardsko is a symbol of the inability of SDS and DUI"": {""Questions"": [{""question"": ""What is the Prilep-Gardsko expressway?"", ""search_results"": []}, {""question"": ""Who are the candidates running for President of North Macedonia?"", ""search_results"": []}, {""question"": ""What specific promises or slogans have been made by the presidential candidates?"", ""search_results"": []}]}, ""The future government of VMRO-DPMNE will completely rebuild the expressway Prilep-Gardsko"": {""Questions"": [""What is the current status of the expressway Prilep-Gardsko?"", ""Who are the candidates running for the presidency in North Macedonia, and what promises have they made?"", ""Do the candidates' slogans and promises focus on attracting electoral support?""]}}"
420052674303184,"{""There is no difference from before."": {""Questions"": [{""question"": ""Why is the claim stating 'There is no difference from before'?"", ""search_results"": []}, {""question"": ""What specific attributes should the next President of North Macedonia possess, according to the claim?"", ""search_results"": []}, {""question"": ""What are the promises and slogans offered by the presidential candidates in the election race?"", ""search_results"": []}]}, ""They (SDS, DRPN and DUI) will continue to manipulate and steal money from the budget."": {""Questions"": [""How does the claim define manipulation and stealing money from the budget?"", ""What is the main concern expressed about the upcoming presidential election in North Macedonia?"", ""What specific promises or slogans are being offered by the candidates in the presidential race?""]}, ""They (all parties) will continue to create closed election lists and rank candidates based on their willingness to steal for the party."": {""Questions"": [""What evidence is there that all parties will continue to create closed election lists and rank candidates based on their willingness to steal for the party?"", ""Are the presidential candidates' promises and slogans intended to attract a specific demographic or group of voters, rather than addressing concrete issues?"", ""Do the seven presidential aspirants (including Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski) have concrete policies or plans for addressing the main challenges facing North Macedonia?""]}}"
1852171091911688,"{""The DUI and VMRO-DPMNE coalition are referring to the conflict from 2001 year."": {""Questions"": [{""question"": ""Is the conflict referred to by the DUI and VMRO-DPMNE coalition from 2001?"", ""search_results"": []}, {""question"": ""Are there specific promises or slogans offered by the presidential candidates?"", ""search_results"": []}, {""question"": ""What concrete proposals do these presidential candidates offer?"", ""search_results"": []}]}, ""The 'branitels' and 'utchki' are threatening each other, with insults turning into open threats and revenge reminding someone who won."": {""Questions"": [""What is the relationship between 'branitels' and 'utchki', as described in the claim?"", ""In what ways do the presidential candidates promise to attract voters, according to the text?"", ""Who are the seven aspirants competing for the presidency of North Macedonia, as mentioned in the article?""]}}"
446102734572288,"{""SDSM and DUI have corrupted the system and put their own interests above those of the public."": {""Questions"": [{""question"": ""What does the claim 'SDSM and DUI have corrupted the system and put their own interests above those of the public' refer to?"", ""search_results"": []}, {""question"": ""What is the main issue dominating the presidential election in North Macedonia, according to the article?"", ""search_results"": []}, {""question"": ""What concrete proposals do the seven aspirants for the presidency offer, as mentioned in the article?"", ""search_results"": []}]}, ""The current situation is a result of the betrayal of the ideals of committees and partisans by those in power."": {""Questions"": [""What is the specific issue with committees and partisans that led to the current situation?"", ""How do the presidential candidates plan to achieve their campaign promises and slogans?"", ""What are the concrete policies or actions offered by each of the 7 presidential aspirants, specifically Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""It's time to show that we won't be fooled, and that Macedonia will either be free and democratic or the children will leave us disappointed."": {""Questions"": [""What are the concrete offers made by these candidates?"", ""What is the key issue dominating the presidential election in North Macedonia?"", ""What are the main promises and slogans being offered by the presidential candidates?""]}}"
7901593029852251,"{""80 \u0433\u043e\u0434\u0438\u043d\u0438 \u043e\u0434 \u0410\u0421\u041d\u041e\u041c \u0441\u043c\u0435 \u043f\u043e\u0442\u0447\u0438\u043d\u0435\u0442\u0438 \u0438 \u0446\u0435\u043b\u043e\u0441\u043d\u043e \u043f\u043e\u0433\u0430\u0437\u0435\u043d\u0438 \u043e\u0434 \u0421\u0414\u0421\u041c \u0438 \u0414\u0423\u0418 \u043a\u043e\u0438 \u0441\u0435 \u043a\u043e\u0440\u0443\u043c\u043f\u0438\u0440\u0430\u043d\u0438"": {""Questions"": [{""question"": ""What is the relationship between ASNO and SDSM/DUI?"", ""search_results"": []}, {""question"": ""What are the promises and slogans offered by presidential candidates Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""search_results"": []}, {""question"": ""What does the writer Enis Shaqiri suggest should be possessed by the next President of North Macedonia?"", ""search_results"": []}]}, ""As president, I will unite, moderate, coordinate and mediate to create a consensus at home and abroad, and protect national and state interests"": {""Questions"": [""What is the meaning of 'unite' in the context of presidential action?"", ""How does the author believe that a president should behave to create consensus at home and abroad?"", ""What specific promises do the candidates offer for the presidency?""]}, ""Passivity will allow them to manipulate the elections and ruin our country, so we must be vigilant and defend it"": {""Questions"": [""What evidence is there that passivity will allow manipulation of the elections and ruin the country?"", ""How do the candidates' promises and slogans align with their policy proposals and potential impact on the country?"", ""Are there any specific examples or instances where passivity has been used to manipulate the elections in the past?""]}}"
1065842564512223,"{""SDSM and DUI have corrupted the system for their own interests"": {""Questions"": [{""question"": ""Is the SDSM and DUI corruption claim supported by credible evidence?"", ""search_results"": []}, {""question"": ""What specific attributes should a future president of North Macedonia possess to address the system's corruption?"", ""search_results"": []}, {""question"": ""Can a president from one party truly represent the interests of all citizens, given the complex political landscape in North Macedonia?"", ""search_results"": []}]}, ""The current government is not protecting national and state interests, but only personal ones"": {""Questions"": [""Is the current government primarily focused on protecting personal interests rather than national and state ones?"", ""What specific promises or slogans are the presidential candidates offering to attract voters?"", ""What concrete actions are the presidential candidates proposing, including Biljana Vankovski, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""It's time to show that we don't accept corruption and passivity, and that we want a free and democratic Macedonia"": {""Questions"": [""What is the current state of corruption and passivity in Macedonia?"", ""What are the key promises and slogans being offered by presidential candidates, and what are their main goals for winning the election?"", ""What specific qualifications or attributes should the next President of North Macedonia possess, according to Enis Shaqiri's opinion piece?""]}}"
1176025870223317,"{""Elections will be a chance to send a strong message that the people are the foundation of statehood"": {""Questions"": [{""question"": ""What is the main message that people want to send through elections?"", ""search_results"": []}, {""question"": ""What are the key promises and slogans being offered by presidential candidates in North Macedonia?"", ""search_results"": []}, {""question"": ""When did the presidential election campaign in North Macedonia start and how many aspirants are competing for the position?"", ""search_results"": []}]}, ""As President, I will unite and coordinate efforts, promote public values, not personal ones, and appoint only the best individuals"": {""Questions"": [""What is the main goal that the President will focus on during their term?"", ""Who are the seven presidential candidates vying for the position, and what are their key promises?"", ""What specific qualities should a future president of North Macedonia possess, according to Enis Shaqiri?""]}, ""We must stand up for our country's future by choosing those who know how to establish right and justice, not just repeat empty words"": {""Questions"": [""How does the claim imply that candidates for president should be chosen?"", ""What is the main issue mentioned in the article as affecting the presidential election?"", ""What are some of the characteristics or abilities that the President-elect of North Macedonia should possess, according to the claim?""]}}"
1408593413351384,"{""ASNO\u041c's ideals were betrayed by SDSM and DUI who prioritized their own interests over the public's."": {""Questions"": [{""question"": ""What is the specific issue that ASNO\u041c claims SDSM and DUI prioritized their own interests over the public's?"", ""search_results"": []}, {""question"": ""How do the presidential candidates plan to address the issues facing North Macedonia, according to the article?"", ""search_results"": []}, {""question"": ""What are some of the key promises or slogans that the presidential candidates are offering in order to attract voters, as mentioned in the article?"", ""search_results"": []}]}, ""The current state of Macedonia cannot be tolerated without our consent, and passive consent can be exploited for electoral manipulation."": {""Questions"": [""Is the current state of Macedonia being tolerated without consent?"", ""What attributes should a future president of North Macedonia possess?"", ""Can passive consent be exploited for electoral manipulation in Macedonian presidential elections?""]}, ""Macedonia will only be great again if we choose leaders who truly care about its well-being and are willing to establish justice and righteousness."": {""Questions"": [""What does the author mean by 'choosing leaders who truly care about [Macedonia]'s well-being and are willing to establish justice and righteousness'?"", ""How do the candidates' promises and slogans align with their willingness to prioritize Macedonia's well-being and establish justice?"", ""Can any specific actions or policies be attributed to each of the 7 presidential candidates mentioned, aside from their general promises?""]}}"
784263330299005,"{""Ali Ahmeti's threats do not intimidate me."": {""Questions"": [{""question"": ""What is the connection between Ali Ahmeti and the presidential election in North Macedonia?"", ""search_results"": []}, {""question"": ""Are there specific attributes that a future President of North Macedonia should possess, as mentioned in the article?"", ""search_results"": []}, {""question"": ""What are the main promises and slogans being offered by the presidential candidates in North Macedonia?"", ""search_results"": []}]}, ""I will establish contact with Albanian opposition leaders immediately after the elections to work together for common principles."": {""Questions"": [""What specific opposition leaders will the speaker establish contact with immediately after the elections?"", ""How does the speaker's promise to work with Albanian opposition leaders relate to the Macedonian presidential election?"", ""What common principles is the speaker planning to work on with the Albanian opposition leaders?""]}, ""DUI was transformed into a criminal organization that harms both Albanians and Macedonians."": {""Questions"": [""What is the evidence that DUI was transformed into a criminal organization?"", ""How does the claim that DUI harms both Albanians and Macedonians impact the presidential election in North Macedonia?"", ""What are the specific promises or slogans being offered by the seven presidential candidates, including Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}}"
1417338069149188,"{""We win in Novo Selo!"": {""Questions"": [{""question"": ""Is Novo Selo a location where a win has been claimed?"", ""search_results"": []}, {""question"": ""What are the key attributes that the next President of North Macedonia should possess?"", ""search_results"": []}, {""question"": ""What is the main challenge or dilemma facing the presidential candidates in the current election?"", ""search_results"": []}]}, ""We will put an end to the rule of DUI and SDSM, we will put an end to crime and corruption in power, and we will make many beautiful projects in every municipality!"": {""Questions"": [""Is the claim mentioning specific candidates and parties (e.g. DUI, SDSM) accurate?"", ""Do the mentioned candidates (Biljana Vankovsk\u00ebn, Maksim Dimitrievski, Stef\u00e7e Jakimovski) have a significant chance of winning the presidential election?"", ""Does the claim accurately state that the election campaign has started on April 4th and features multiple candidates?""]}}"
1195700804771711,"{""\u041c\u0430\u043a\u0435\u0434\u043e\u043d\u0438\u0458\u0430 \u0442\u0440\u0435\u0431\u0430\u0448\u0435 \u0434\u0430 \u0431\u0438\u0434\u0435 \u0435\u043a\u043e\u043b\u043e\u0448\u043a\u0438 \u0440\u0430\u0458 \u0432\u043e \u0415\u0432\u0440\u043e\u043f\u0430, \u043d\u043e \u0440\u0435\u0430\u043b\u043d\u043e\u0441\u0442\u0430 \u0435 \u0434\u0435\u043a\u0430 \u041c\u0430\u043a\u0435\u0434\u043e\u043d\u0438\u0458\u0430 \u0435 \u043d\u0430 \u0432\u0440\u0432\u043e\u0442 \u043d\u0430 \u043b\u0438\u0441\u0442\u0430\u0442\u0430 \u043d\u0430 \u0433\u0440\u0430\u0434\u043e\u0432\u0438 \u0441\u043e \u043d\u0430\u0458\u0433\u043e\u043b\u0435\u043c\u043e \u0430\u0435\u0440\u043e\u0437\u0430\u0433\u0430\u0434\u0443\u0432\u0430\u045a\u0435."": {""Questions"": [{""question"": ""Why is it claimed that North Macedonia was supposed to be an ecological paradise in Europe, but the reality is that it is actually ranked at the top of the list for most air pollution?"", ""search_results"": []}, {""question"": ""What are the key attributes required by the future President of North Macedonia?"", ""search_results"": []}, {""question"": ""What specific promises and slogans are being offered by the presidential candidates currently running in the election?"", ""search_results"": []}]}, ""\u0422\u0440\u0438\u043e\u0442\u043e \u0421\u0414\u0421\u041c, \u0414\u0423\u0418 \u0438 \u0414\u041e\u041c \u043d\u0435 \u0458\u0430 \u0437\u0430\u0434\u0440\u0436\u0430 \u043f\u043e\u0442\u0440\u0435\u0431\u043d\u0430\u0442\u0430 \u043e\u0434\u043b\u0443\u0447\u043d\u043e\u0441\u0442 \u043d\u0438\u0437 \u0433\u043e\u0434\u0438\u043d\u0438\u0442\u0435 \u0437\u0430 \u0440\u0435\u0448\u0430\u0432\u0430\u045a\u0435\u0442\u043e \u043d\u0430 \u0435\u043a\u043e\u043b\u043e\u0448\u043a\u0438\u0442\u0435 \u043f\u0440\u043e\u0431\u043b\u0435\u043c\u0438."": {""Questions"": [""What is the main topic discussed in the claim?"", ""In what year did the election campaign start?"", ""What are some of the key attributes that a future President of North Macedonia should possess?""]}, ""\u0421\u0435 \u0442\u0430\u043a\u0442\u0438\u0437\u0438\u0440\u0430 \u0441\u043e \u043e\u0434\u0440\u0435\u0434\u0435\u043d\u0438 \u0432\u0435\u0442\u0443\u0432\u0430\u045a\u0430 \u0438\u043b\u0438 \u0441\u043e \u0442\u0430\u0458\u043c\u0438\u043d\u0433\u043e\u0442 \u0437\u0430 \u043d\u0438\u0432\u043d\u0430 \u043f\u0440\u0438\u043c\u0435\u043d\u0430."": {""Questions"": [""What are the specific election promises or slogans made by the candidates?"", ""What is the main issue dominating the presidential election in North Macedonia?"", ""What are the concrete offers made by the seven aspirants for the President of North Macedonia?""]}}"
1650825632326291,"{""If we read the promises given in the previous election campaign, Macedonia should be an ecological paradise in Europe today. However, reality is that Macedonia is at the top of the list of cities with the highest air pollution, dumps are everywhere, and uncontrolled construction is happening even in protected areas."": {""Questions"": [{""question"": ""What are the current environmental conditions in Macedonia?"", ""search_results"": []}, {""question"": ""How do the promises made during previous election campaigns align with the current state of environmental pollution in Macedonia?"", ""search_results"": []}, {""question"": ""What specific attributes should the next President of North Macedonia possess to address these environmental concerns?"", ""search_results"": []}]}, ""The trio SDSM, DUI, and DOM, which energetically started solving environmental problems, did not maintain the necessary determination over the years, creating a perception that they are taking certain promises or setting deadlines for their implementation."": {""Questions"": [""What is the specific environmental problem that SDSM, DUI, and DOM solved at the beginning?"", ""Why did the trio lose determination over time to implement their promises?"", ""What are the specific promises or slogans that the presidential candidates have offered to attract voters?""]}, ""Today, Macedonia should be an ecological paradise in Europe if we read the promises given in the previous election campaign. However, reality is that Macedonia is at the top of the list of cities with the highest air pollution, dumps are everywhere, and uncontrolled construction is happening even in protected areas."": {""Questions"": [""Is it true that Macedonia is at the top of the list of cities with the highest air pollution?"", ""Are dumps everywhere in Macedonia, and are they uncontrolled?"", ""Do presidential candidates in Macedonia's election campaign provide concrete promises and slogans to attract voters?""]}}"
3725904701020177,"{""State has been stolen from the people by DUI and its accomplices SDS."": {""Questions"": [{""question"": ""What is the context of the claim that 'State has been stolen from the people by DUI and its accomplices SDS'?"", ""search_results"": []}, {""question"": ""Are DUI and SDS political parties mentioned in the context of a presidential election?"", ""search_results"": []}, {""question"": ""What does the sentence 'Kjo \u00ebsht\u00eb dilema q\u00eb dominon n\u00eb aren\u00ebn zgjedhore presidenciale' imply about the current state of affairs?"", ""search_results"": []}]}, ""The chance to return it to the people is on April 24, then May 8."": {""Questions"": [""What is the exact date when 'the chance to return it to the people' is available?"", ""When does the election campaign start?"", ""What are the specific attributes that the next President of North Macedonia should possess?""]}, ""We will make Macedonia again proud and yours!"": {""Questions"": [""What is the significance of 'making Macedonia again proud and yours' in the context of the presidential election?"", ""What are the specific promises and slogans that the presidential candidates are offering to attract voters?"", ""What is the main dilemma facing the future President of North Macedonia, according to the article?""]}}"
441939498250267,"{""The people are prepared and united for changes"": {""Questions"": [{""question"": ""What is the current political situation in North Macedonia that makes the preparation and unity for changes a pressing issue?"", ""search_results"": []}, {""question"": ""What are the main promises and slogans being offered by the presidential candidates, and what are their intentions behind these offers?"", ""search_results"": []}, {""question"": ""Can you specify which concrete policies or attributes do the presidential candidates promise to bring, and how do they differ from each other?"", ""search_results"": []}]}, ""Join VMRO-DPMNE to defeat this non-national and criminal government of SDS and DUI"": {""Questions"": [""What is the exact date when the presidential election campaign started?"", ""Who are the seven presidential candidates, and what parties or organizations do they represent?"", ""What specific promises or slogans have been made by these candidates to attract voters?""]}}"
1412284012761531,"{""In March, there is no change in the party that uses harmful narratives in communication the most."": {""Questions"": [{""question"": ""What is the exact date mentioned in the claim as starting the election campaign?"", ""search_results"": []}, {""question"": ""What are the names and parties of the 7 presidential candidates mentioned in the article?"", ""search_results"": []}, {""question"": ""Is there any specific narrative or issue discussed in the article that might be attributed to the next president of North Macedonia?"", ""search_results"": []}]}, ""The two largest parties VMRO-DPMNE and SDSM still use harmful narratives, but now also includes Left."": {""Questions"": [""What are the harmful narratives used by VMRO-DPMNE, SDSM, and Left parties?"", ""What is the main issue dominating the Macedonian presidential election?"", ""What specific promises do the presidential candidates offer to attract voters?""]}, ""There is an increase in such reports at DUI compared to previous months."": {""Questions"": [""What is the specific data or source that supports the increase in reports at DUI compared to previous months?"", ""How do the presidential candidates' promises and slogans differ from each other, and what are their main campaign issues?"", ""Who are the seven aspirants running for President, and what are their key characteristics (e.g. age, party affiliation)?""]}}"
432647419356542,"{""The two largest parties V\u041c\u0420\u041e-D\u041f\u041cN\u0415 and \u0421DSM are using harmful narratives in their communication."": {""Questions"": [{""question"": ""What narratives are harmful according to the claim?"", ""search_results"": []}, {""question"": ""What is the main dilemma in the Macedonian presidential election according to the article?"", ""search_results"": []}, {""question"": ""What promises and slogans do the seven aspirants offer to attract electors?"", ""search_results"": []}]}, ""DUI is showing an increase in such posts compared to previous months."": {""Questions"": [""Is there an increase in DUI posts compared to previous months?"", ""Are the presidential candidates offering a wide range of promises and slogans to attract voters?"", ""Who are the seven presidential aspirants mentioned in the article?""]}, ""There has been no change in March regarding which party uses the most harmful narratives in their communication."": {""Questions"": [[""Is the claim that there has been no change in March regarding which party uses the most harmful narratives in their communication supported by evidence from a credible source?""], [""Is the information about the presidential election candidates and their promises accurate according to official sources?""], [""Can you find any reliable data or statements from the candidates mentioned (Biljana Vankovsk\u00eb, Maksim Dimitrievski, and Stef\u00e7e Jakimovski) regarding their policies and promises?""]]}}"
318839371222287,"{""On average, online media outlets broadcast at least two harmful narratives in a single piece."": {""Questions"": [{""question"": ""What is the source for the claim that online media outlets broadcast at least two harmful narratives in a single piece?"", ""search_results"": []}, {""question"": ""Can you provide evidence to support the assertion that presidential candidates are offering a wide range of promises and slogans to attract voters?"", ""search_results"": []}, {""question"": ""What specific policies or initiatives do the seven presidential aspirants offer, as mentioned in the article?"", ""search_results"": []}]}, ""The most common way for harmful narratives to spread is without any intervention."": {""Questions"": [""Is the claim that 'harmful narratives spread without any intervention' supported by scientific evidence?"", ""Are the presidential candidates in North Macedonia's election primarily focused on promising and sloganizing to attract voters, rather than offering concrete policies?"", ""Do the candidates in North Macedonia's presidential election have a clear policy platform or are they simply campaigning based on promises and slogans?""]}, ""Some journalists even amplify the harmful narrative."": {""Questions"": [""Is the statement 'Some journalists even amplify the harmful narrative' supported by any evidence?"", ""What is the context of the quote 'Kjo \u00ebsht\u00eb dilema q\u00eb dominon n\u00eb aren\u00ebn zgjedhore presidenciale' and how does it relate to the presidential election in North Macedonia?"", ""Are the claims made about the candidates (Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski) providing a 'gamel premtimesh dhe sloganesh' supported by fact-checking or credible sources?""]}}"
1204890674226078,"{""Achmeti opened the session and after verifying mandates, Zijadin Sela was elected as president of the Assembly."": {""Questions"": [{""question"": ""Is the claim that Achmeti opened the session and after verifying mandates, Zijadin Sela was elected as president of the Assembly accurate?"", ""search_results"": []}, {""question"": ""Are the claims about the presidential election in North Macedonia made by Enis Shaqiri accurate?"", ""search_results"": []}, {""question"": ""Do the candidates running for President of North Macedonia have a concrete platform or are they just making promises?"", ""search_results"": []}]}, ""The new parliamentary composition inaugurated the new head of state, Buja Osmani."": {""Questions"": [""What is the new head of state mentioned in the claim?"", ""What is the main dilemma dominating the electoral arena?"", ""What is the purpose of the election slogans and promises made by the candidates?""]}, ""There is no information about the first claim being related to an election."": {""Questions"": [""What is the relationship between the first claim and an election?"", ""Is it true that candidates have started offering a wide range of promises and slogans to attract voters?"", ""Do the claims mention specific presidential candidates or political parties?""]}}"
935427288072413,"{""The person is the Secretary-General of the Democratic Union for Integration (BDI)"": {""Questions"": [{""question"": ""Is the person a candidate in the 2023 Macedonian presidential election?"", ""search_results"": []}, {""question"": ""What are the main promises and slogans offered by the candidates in the 2023 Macedonian presidential election?"", ""search_results"": []}, {""question"": ""Are there any notable differences between the candidates' positions on specific issues in the 2023 Macedonian presidential election?"", ""search_results"": []}]}, ""The person holds a similar position at another organization (\u0414\u0423\u0418)"": {""Questions"": [""What is the organization that the person holds a similar position at?"", ""What are the key promises and slogans being offered by the candidates?"", ""What is the current state of the presidential election campaign in North Macedonia?""]}, ""The person serves as the general secretary in this context"": {""Questions"": [""What is the role of the general secretary in this context?"", ""Who are the candidates running for president of North Macedonia and what promises do they offer?"", ""What are the key issues dominating the presidential election campaign in North Macedonia?""]}}"
411953408124597,"{""Establishing order through these elections"": {""Questions"": [{""question"": ""What is the current political landscape in North Macedonia?"", ""search_results"": []}, {""question"": ""What are the key promises and slogans being offered by presidential candidates Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""search_results"": []}, {""question"": ""Are there any significant differences between the candidates' platforms or policies that could influence voters' decisions?"", ""search_results"": []}]}, ""Everyone will be accountable for breaking the law, regardless of their political affiliation (SDSM, DUI, VMRO)"": {""Questions"": [""What is the main point made about accountability and political affiliation in the claim?"", ""How does the author describe the current state of the presidential election campaign in North Macedonia?"", ""What specific promises or slogans do the candidates offer to attract voters, according to the text?""]}, ""Macedonia will be governed by laws equally for all"": {""Questions"": [""What is the main topic of discussion in the presidential election in Macedonia?"", ""What are the key promises and slogans being offered by the candidates in the Macedonian presidential election?"", ""What are the names of the 7 presidential aspirants mentioned in the article?""]}}"
785229686554427,"{""Thank you to my magnificent Kiselova Voda!"": {""Questions"": [{""question"": ""What is the significance of Kiselova Voda mentioned in the claim?"", ""search_results"": []}, {""question"": ""What are the key attributes that a future President of North Macedonia should possess, as per the dilemma being discussed?"", ""search_results"": []}, {""question"": ""What are the main promises and slogans offered by the presidential candidates, according to the claim?"", ""search_results"": []}]}, ""Thanks to each of you for strong support so far, every tight hand and sincere handshake."": {""Questions"": [[""What is the current date mentioned in the article?"", ""2023-04-04""], ""What are the three political parties mentioned in the article as having candidates running for president?"", [""E Majta"", ""ZNAM"", ""GROM""], ""What is the occupation of Biljana Vankovski, one of the presidential candidates mentioned in the article?"", ""Politician""]}, ""Together with you, we will reach our goal - a free Macedonia, the motherland of all, liberated from the shackles of SDS/DSI."": {""Questions"": [""What is the context of the claim about reaching a goal of a free Macedonia?"", ""Who are the candidates running for President in North Macedonia's presidential election?"", ""What are the specific promises and slogans being offered by the presidential candidates?""]}}"
441008998502824,"{""Pendarevski should answer citizens whether he accepts DUFI's ultimatum to elect a president in the Assembly?"": {""Questions"": [{""question"": ""What is the ultimatum that Pendarevski should answer to regarding the election of a president?"", ""search_results"": []}, {""question"": ""What are the key promises and slogans being offered by presidential candidates?"", ""search_results"": []}, {""question"": ""What are the main characteristics or requirements that the next President of North Macedonia should have?"", ""search_results"": []}]}, ""It is necessary to answer citizens whether Pendarevski accepts DUFI's ultimatum"": {""Questions"": [""What is the meaning of 'ultimatum' in the context of this claim?"", ""Who are the candidates mentioned as running for the presidency of North Macedonia, and what are their ages?"", ""What is the name of the news article or author that supports the information presented in this claim?""]}, ""The citizens must know if Pendarevski will accept DUFI's ultimatum"": {""Questions"": [""What is the significance of Pendarevski's potential acceptance of DUFI's ultimatum?"", ""In what ways do the presidential candidates differ in their promises and slogans?"", ""How do the seven aspirants for the presidency differ from each other in terms of their concrete offers?""]}}"
929718912494815,"{""The mafia is cementing \u0110or\u010de Petrov"": {""Questions"": [{""question"": ""What is the claimant's relationship to \u0110or\u010de Petrov?"", ""search_results"": []}, {""question"": ""Are the presidential candidates in North Macedonia offering a range of promises and slogans as part of their campaigns?"", ""search_results"": []}, {""question"": ""Who are the seven aspirants competing for the presidency in North Macedonia, according to the article?"", ""search_results"": []}]}, ""IMER Selmani receives permission for two new high-rise buildings of 21 and 18 floors"": {""Questions"": [""What is the connection between IMER Selmani and the claim's topic?"", ""How do the presidential candidates plan to achieve their promises, and what specific proposals do they offer?"", ""Is there any evidence that the presidential candidates are discussing or debating IMER Selmani's high-rise buildings in their campaigns?""]}, ""The city mayor has obtained apartments from VMRO-DPMNE's party lines, opposing DUI on the central level while collaborating with them locally to fully cement \u0110or\u010de Petrov"": {""Questions"": [[""The city mayor has obtained apartments from VMRO-DPMNE's party lines""], ""What is the relationship between the city mayor and VMRO-DPMNE?"", ""Has the city mayor received apartments from VMRO-DPMNE?""]}}"
6892961627471601,"{""The mafia is cementing Gjorche Petrov"": {""Questions"": [{""question"": [""Is the mafia involved in the upcoming presidential election in North Macedonia?"", ""Evidence suggests that the mafia is not directly involved in the election, but rather it's a common term used to describe organized crime groups in the country."", 1], ""search_results"": []}, {""question"": [""Are the candidates offering a wide range of promises and slogans during the campaign?"", ""Yes, the candidates have started to offer various promises and slogans as part of their campaign efforts, aiming to attract voters."", 0.8], ""search_results"": []}, {""question"": ""Are there seven aspirants running for the presidency of North Macedonia?"", ""search_results"": []}, {""question"": ""According to the text, yes, there are seven aspirants vying for the presidential position."", ""search_results"": []}, {""question"": 0.9, ""search_results"": []}]}, ""The mayor has received permits for two new high-rise buildings with 21 and 18 floors"": {""Questions"": [""Is the mayor's permit for a 21-story high-rise building supported by verifiable evidence?"", ""What specific promises or slogans have presidential candidates made during their campaign?"", ""Are there any concrete actions or policies proposed by the seven aspirants vying for the presidency?""]}, ""VMRO-DPMNE officials are doing business together at the local level and completely cementing Gjorche Petrov"": {""Questions"": [[""Is there any evidence that VMRO-DPMNE officials are doing business together at the local level?"", ""False""], [""Do Gjorche Petrov's presidential attributes align with the future president of North Macedonia?"", ""Unknown""], [""Are the presidential candidates offering a wide range of promises and slogans to attract the electorate?"", ""True""]]}}"
